PERIODO,TIPO,ANO,CDISC,CTURMA,ANO_TURMA_RESERVA,CURSO_RESERVA,NIVEL_CURSO_RESERVA
1,S,2014,AC007,A  ,2012,26,G
1,S,2014,AC008,A  ,2012,26,G
1,S,2014,AC011,A  ,2011,26,G
1,S,2014,AC012,A  ,2011,26,G
1,S,2014,AC105,A  ,0,26,G
1,S,2014,AC105,B  ,0,26,G
1,S,2014,AC109,A  ,0,26,G
1,S,2014,AC110,A  ,0,26,G
1,S,2014,AC112,A  ,0,26,G
1,S,2014,AC112,B  ,0,26,G
1,S,2014,AC113,A  ,0,26,G
1,S,2014,AC120,A  ,0,26,G
1,S,2014,AC128,A  ,0,26,G
1,S,2014,AC129,A  ,0,26,G
1,S,2014,AC142,A  ,0,26,G
1,S,2014,AC143,B  ,0,26,G
1,S,2014,AC148,A  ,0,26,G
1,S,2014,AC152,A  ,0,22,G
1,S,2014,AC160,A  ,0,26,G
1,S,2014,AC221,A  ,0,26,G
1,S,2014,AC270,A  ,0,26,G
1,S,2014,AC305,A  ,0,26,G
1,S,2014,AC310,A  ,2013,26,G
1,S,2014,AC311,A  ,0,26,G
1,S,2014,AC315,A  ,0,26,G
1,S,2014,AC317,A  ,0,26,G
1,S,2014,AC320,A  ,0,26,G
1,S,2014,AC321,A  ,0,23,G
1,S,2014,AC321,A  ,0,26,G
1,S,2014,AC360,A  ,0,26,G
1,S,2014,AC420,A  ,0,26,G
1,S,2014,AC511,A  ,2013,26,G
1,S,2014,AC555,A  ,0,26,G
1,S,2014,AC556,A  ,0,26,G
1,S,2014,AC777,A  ,2011,26,G
1,S,2014,AC777,B  ,2011,26,G
1,S,2014,AC778,A  ,0,26,G
1,S,2014,AD116,A  ,0,23,G
1,S,2014,AD135,A  ,0,23,G
1,S,2014,AD335,A  ,0,23,G
1,S,2014,AD421,A  ,0,23,G
1,S,2014,AD635,A  ,0,23,G
1,S,2014,AD824,A  ,0,23,G
1,S,2014,AD942,A  ,0,25,G
1,S,2014,AD943,A  ,0,23,G
1,S,2014,AP100,A  ,0,25,G
1,S,2014,AP103,A  ,0,25,G
1,S,2014,AP104,A  ,0,25,G
1,S,2014,AP104,B  ,0,25,G
1,S,2014,AP110,A  ,0,25,G
1,S,2014,AP111,A  ,0,48,G
1,S,2014,AP115,A  ,0,48,G
1,S,2014,AP198,A  ,0,25,G
1,S,2014,AP211,A  ,0,48,G
1,S,2014,AP217,A  ,0,48,G
1,S,2014,AP303,A  ,0,25,G
1,S,2014,AP304,A  ,0,25,G
1,S,2014,AP309,A  ,0,25,G
1,S,2014,AP340,A  ,0,25,G
1,S,2014,AP340,B  ,0,48,G
1,S,2014,AP398,A  ,0,25,G
1,S,2014,AP503,A  ,0,25,G
1,S,2014,AP515,A  ,0,25,G
1,S,2014,AP518,A  ,0,25,G
1,S,2014,AP598,A  ,0,25,G
1,S,2014,AP615,A  ,0,25,G
1,S,2014,AP620,A  ,0,25,G
1,S,2014,AP632,A  ,0,25,G
1,S,2014,AP701,A  ,0,25,G
1,S,2014,AP701,B  ,0,48,G
1,S,2014,AP709,A  ,0,25,G
1,S,2014,AP710,A  ,0,25,G
1,S,2014,AP724,A  ,0,25,G
1,S,2014,AP725,A  ,0,25,G
1,S,2014,AP735,A  ,0,25,G
1,S,2014,AP735,B  ,0,25,G
1,S,2014,AP735,C  ,0,25,G
1,S,2014,AP735,E  ,0,25,G
1,S,2014,AP735,F  ,0,25,G
1,S,2014,AP735,I  ,0,25,G
1,S,2014,AP735,K  ,0,25,G
1,S,2014,AP735,L  ,0,25,G
1,S,2014,AP735,M  ,0,25,G
1,S,2014,AP735,P  ,0,25,G
1,S,2014,AP735,R  ,0,25,G
1,S,2014,AP735,S  ,0,25,G
1,S,2014,AP735,T  ,0,25,G
1,S,2014,AP735,U  ,0,25,G
1,S,2014,AP742,A  ,0,48,G
1,S,2014,AP762,A  ,0,25,G
1,S,2014,AP810,A  ,0,25,G
1,S,2014,AP836,B  ,0,25,G
1,S,2014,AP836,C  ,0,25,G
1,S,2014,AP836,E  ,0,25,G
1,S,2014,AP836,F  ,0,25,G
1,S,2014,AP836,I  ,0,25,G
1,S,2014,AP836,K  ,0,25,G
1,S,2014,AP836,L  ,0,25,G
1,S,2014,AP836,M  ,0,25,G
1,S,2014,AP836,P  ,0,25,G
1,S,2014,AP836,R  ,0,25,G
1,S,2014,AP836,S  ,0,25,G
1,S,2014,AP836,T  ,0,25,G
1,S,2014,AP836,U  ,0,25,G
1,S,2014,AP836,V  ,0,25,G
1,S,2014,AP836,W  ,0,25,G
1,S,2014,AP895,A  ,0,25,G
1,S,2014,AP901,A  ,0,25,G
1,S,2014,AR101,A  ,0,22,G
1,S,2014,AR101,A  ,0,23,G
1,S,2014,AR101,A  ,0,25,G
1,S,2014,AR130,A  ,0,22,G
1,S,2014,AR130,A  ,0,23,G
1,S,2014,AR130,A  ,0,25,G
1,S,2014,AR130,A  ,0,26,G
1,S,2014,AR130,A  ,0,64,G
1,S,2014,AR301,A  ,0,22,G
1,S,2014,AR301,A  ,0,23,G
1,S,2014,AR301,A  ,0,25,G
1,S,2014,AU117,A  ,0,48,G
1,S,2014,AU117,B  ,0,48,G
1,S,2014,BA110,A  ,0,27,G
1,S,2014,BA110,B  ,0,45,G
1,S,2014,BA133,A  ,0,21,G
1,S,2014,BA500,A  ,0,6,G
1,S,2014,BA500,A  ,0,46,G
1,S,2014,BA500,B  ,0,6,G
1,S,2014,BA500,B  ,0,46,G
1,S,2014,BA500,C  ,0,6,G
1,S,2014,BA500,C  ,0,46,G
1,S,2014,BA500,D  ,0,6,G
1,S,2014,BA500,D  ,0,46,G
1,S,2014,BA500,E  ,0,6,G
1,S,2014,BA500,E  ,0,46,G
1,S,2014,BA500,F  ,0,6,G
1,S,2014,BA500,F  ,0,46,G
1,S,2014,BA700,A  ,0,6,G
1,S,2014,BA700,B  ,0,6,G
1,S,2014,BA700,C  ,0,6,G
1,S,2014,BA700,D  ,0,6,G
1,S,2014,BA700,E  ,0,6,G
1,S,2014,BA700,F  ,0,6,G
1,S,2014,BB123,A  ,0,21,G
1,S,2014,BB125,A  ,0,21,G
1,S,2014,BB381,A  ,0,6,G
1,S,2014,BB381,B  ,0,46,G
1,S,2014,BB500,A  ,0,6,G
1,S,2014,BB500,A  ,0,46,G
1,S,2014,BB500,B  ,0,6,G
1,S,2014,BB500,B  ,0,46,G
1,S,2014,BB500,C  ,0,6,G
1,S,2014,BB500,C  ,0,46,G
1,S,2014,BB500,D  ,0,6,G
1,S,2014,BB500,D  ,0,46,G
1,S,2014,BB586,A  ,0,6,G
1,S,2014,BB586,A  ,0,46,G
1,S,2014,BB700,A  ,0,6,G
1,S,2014,BB700,B  ,0,6,G
1,S,2014,BB700,C  ,0,6,G
1,S,2014,BB700,D  ,0,6,G
1,S,2014,BC182,A  ,0,6,G
1,S,2014,BC182,A  ,0,13,G
1,S,2014,BC183,A  ,0,46,G
1,S,2014,BC500,A  ,0,6,G
1,S,2014,BC500,A  ,0,46,G
1,S,2014,BC500,B  ,0,6,G
1,S,2014,BC500,B  ,0,46,G
1,S,2014,BC500,C  ,0,6,G
1,S,2014,BC500,C  ,0,46,G
1,S,2014,BC500,D  ,0,6,G
1,S,2014,BC500,D  ,0,46,G
1,S,2014,BC700,A  ,0,6,G
1,S,2014,BC700,B  ,0,6,G
1,S,2014,BC700,C  ,0,6,G
1,S,2014,BC700,D  ,0,6,G
1,S,2014,BD101,A  ,0,52,G
1,S,2014,BD101,A  ,0,53,G
1,S,2014,BD101,A  ,0,54,G
1,S,2014,BD101,A  ,0,55,G
1,S,2014,BD101,B  ,0,52,G
1,S,2014,BD101,B  ,0,53,G
1,S,2014,BD101,B  ,0,54,G
1,S,2014,BD101,B  ,0,55,G
1,S,2014,BD190,A  ,0,6,G
1,S,2014,BD190,B  ,0,46,G
1,S,2014,BD580,A  ,0,4,G
1,S,2014,BD700,A  ,0,6,G
1,S,2014,BD800,A  ,0,6,G
1,S,2014,BE180,A  ,0,6,G
1,S,2014,BE310,A  ,0,10,G
1,S,2014,BE310,A  ,0,11,G
1,S,2014,BE310,A  ,0,34,G
1,S,2014,BE310,A  ,0,41,G
1,S,2014,BE310,A  ,0,49,G
1,S,2014,BE310,B  ,0,10,G
1,S,2014,BE310,B  ,0,11,G
1,S,2014,BE310,B  ,0,34,G
1,S,2014,BE310,B  ,0,41,G
1,S,2014,BE310,B  ,0,49,G
1,S,2014,BE310,C  ,0,10,G
1,S,2014,BE310,C  ,0,11,G
1,S,2014,BE310,C  ,0,34,G
1,S,2014,BE310,C  ,0,41,G
1,S,2014,BE310,C  ,0,49,G
1,S,2014,BE500,A  ,0,6,G
1,S,2014,BE500,A  ,0,46,G
1,S,2014,BE500,B  ,0,6,G
1,S,2014,BE500,B  ,0,46,G
1,S,2014,BE500,C  ,0,6,G
1,S,2014,BE500,C  ,0,46,G
1,S,2014,BE500,D  ,0,6,G
1,S,2014,BE500,D  ,0,46,G
1,S,2014,BE500,E  ,0,6,G
1,S,2014,BE500,E  ,0,46,G
1,S,2014,BE700,A  ,0,6,G
1,S,2014,BE700,B  ,0,6,G
1,S,2014,BE700,C  ,0,6,G
1,S,2014,BE700,D  ,0,6,G
1,S,2014,BE700,E  ,0,6,G
1,S,2014,BF180,A  ,0,58,G
1,S,2014,BF310,A  ,0,27,G
1,S,2014,BF310,B  ,0,45,G
1,S,2014,BF312,A  ,0,45,G
1,S,2014,BF500,A  ,0,6,G
1,S,2014,BF500,A  ,0,46,G
1,S,2014,BF500,B  ,0,6,G
1,S,2014,BF500,B  ,0,46,G
1,S,2014,BF500,C  ,0,6,G
1,S,2014,BF500,C  ,0,46,G
1,S,2014,BF500,D  ,0,6,G
1,S,2014,BF500,D  ,0,46,G
1,S,2014,BF582,A  ,0,6,G
1,S,2014,BF700,A  ,0,6,G
1,S,2014,BF700,B  ,0,6,G
1,S,2014,BF700,C  ,0,6,G
1,S,2014,BF700,C  ,0,46,G
1,S,2014,BF700,D  ,0,6,G
1,S,2014,BF982,A  ,0,46,G
1,S,2014,BG091,A  ,0,200,G
1,S,2014,BG091,B  ,0,200,G
1,S,2014,BG091,C  ,0,200,G
1,S,2014,BG091,D  ,0,200,G
1,S,2014,BG180,A  ,2014,6,G
1,S,2014,BG181,A  ,2014,46,G
1,S,2014,BG380,A  ,0,6,G
1,S,2014,BG380,B  ,0,46,G
1,S,2014,BG500,A  ,0,6,G
1,S,2014,BG500,A  ,0,46,G
1,S,2014,BG500,B  ,0,6,G
1,S,2014,BG500,B  ,0,46,G
1,S,2014,BG500,C  ,0,6,G
1,S,2014,BG500,C  ,0,46,G
1,S,2014,BG500,D  ,0,6,G
1,S,2014,BG500,D  ,0,46,G
1,S,2014,BG515,A  ,0,63,G
1,S,2014,BG581,A  ,0,6,G
1,S,2014,BG700,A  ,0,6,G
1,S,2014,BG700,B  ,0,6,G
1,S,2014,BG700,C  ,0,6,G
1,S,2014,BG700,D  ,0,6,G
1,S,2014,BH125,A  ,0,21,G
1,S,2014,BH127,A  ,0,21,G
1,S,2014,BH500,A  ,0,6,G
1,S,2014,BH500,A  ,0,46,G
1,S,2014,BH500,B  ,0,6,G
1,S,2014,BH500,B  ,0,46,G
1,S,2014,BH501,A  ,0,6,G
1,S,2014,BH501,B  ,0,6,G
1,S,2014,BH501,B  ,0,46,G
1,S,2014,BH700,A  ,0,6,G
1,S,2014,BH700,B  ,0,6,G
1,S,2014,BH700,C  ,0,6,G
1,S,2014,BH700,D  ,0,6,G
1,S,2014,BH700,D  ,0,46,G
1,S,2014,BI315,A  ,0,63,G
1,S,2014,BI381,A  ,0,6,G
1,S,2014,BI381,B  ,0,46,G
1,S,2014,BI500,A  ,0,6,G
1,S,2014,BI500,A  ,0,46,G
1,S,2014,BI500,B  ,0,6,G
1,S,2014,BI500,B  ,0,46,G
1,S,2014,BI700,A  ,0,6,G
1,S,2014,BI700,B  ,0,6,G
1,S,2014,BM320,A  ,2013,13,G
1,S,2014,BM320,B  ,2013,13,G
1,S,2014,BM382,A  ,0,6,G
1,S,2014,BM382,B  ,0,46,G
1,S,2014,BM500,A  ,0,6,G
1,S,2014,BM500,A  ,0,46,G
1,S,2014,BM500,B  ,0,6,G
1,S,2014,BM500,B  ,0,46,G
1,S,2014,BM500,D  ,0,6,G
1,S,2014,BM500,D  ,0,46,G
1,S,2014,BM710,A  ,0,6,G
1,S,2014,BM710,B  ,0,6,G
1,S,2014,BM710,C  ,0,6,G
1,S,2014,BM710,D  ,0,6,G
1,S,2014,BP323,A  ,0,21,G
1,S,2014,BP323,B  ,0,21,G
1,S,2014,BP480,A  ,0,6,G
1,S,2014,BP500,A  ,0,6,G
1,S,2014,BP500,A  ,0,46,G
1,S,2014,BP500,B  ,0,6,G
1,S,2014,BP500,B  ,0,46,G
1,S,2014,BP500,C  ,0,6,G
1,S,2014,BP500,C  ,0,46,G
1,S,2014,BP500,D  ,0,6,G
1,S,2014,BP500,D  ,0,46,G
1,S,2014,BP515,A  ,0,63,G
1,S,2014,BP700,A  ,2010,6,G
1,S,2014,BP700,B  ,0,6,G
1,S,2014,BP700,C  ,0,6,G
1,S,2014,BP700,D  ,0,6,G
1,S,2014,BS110,A  ,0,15,G
1,S,2014,BS110,B  ,0,15,G
1,S,2014,BS110,C  ,0,15,G
1,S,2014,BS110,D  ,0,15,G
1,S,2014,BS111,A  ,0,15,G
1,S,2014,BS111,B  ,0,15,G
1,S,2014,BS111,C  ,0,15,G
1,S,2014,BS111,D  ,0,15,G
1,S,2014,BS115,A  ,0,63,G
1,S,2014,BS180,A  ,0,58,G
1,S,2014,BS320,A  ,0,15,G
1,S,2014,BS320,B  ,0,15,G
1,S,2014,BS320,C  ,0,15,G
1,S,2014,BS320,D  ,0,15,G
1,S,2014,BS330,A  ,0,15,G
1,S,2014,BS330,B  ,0,15,G
1,S,2014,BS330,C  ,0,15,G
1,S,2014,BS330,D  ,0,15,G
1,S,2014,BS340,A  ,0,15,G
1,S,2014,BS340,B  ,0,15,G
1,S,2014,BS340,C  ,0,15,G
1,S,2014,BS340,D  ,0,15,G
1,S,2014,BS410,A  ,0,15,G
1,S,2014,BT181,A  ,2014,6,G
1,S,2014,BT315,A  ,0,63,G
1,S,2014,BT381,A  ,0,46,G
1,S,2014,BT480,A  ,0,6,G
1,S,2014,BT500,A  ,0,6,G
1,S,2014,BT500,A  ,0,46,G
1,S,2014,BT500,B  ,0,6,G
1,S,2014,BT500,B  ,0,46,G
1,S,2014,BT500,C  ,0,6,G
1,S,2014,BT500,C  ,0,46,G
1,S,2014,BT500,D  ,0,6,G
1,S,2014,BT500,D  ,0,46,G
1,S,2014,BT500,E  ,0,6,G
1,S,2014,BT500,E  ,0,46,G
1,S,2014,BT500,F  ,0,6,G
1,S,2014,BT500,F  ,0,46,G
1,S,2014,BT500,J  ,0,6,G
1,S,2014,BT500,J  ,0,46,G
1,S,2014,BT581,A  ,0,46,G
1,S,2014,BT700,A  ,0,6,G
1,S,2014,BT700,B  ,0,6,G
1,S,2014,BT700,C  ,0,6,G
1,S,2014,BT700,D  ,0,6,G
1,S,2014,BT700,E  ,0,6,G
1,S,2014,BT700,F  ,0,6,G
1,S,2014,BT700,J  ,0,6,G
1,S,2014,BV381,A  ,0,6,G
1,S,2014,BV500,A  ,0,6,G
1,S,2014,BV500,A  ,0,46,G
1,S,2014,BV500,B  ,0,6,G
1,S,2014,BV500,B  ,0,46,G
1,S,2014,BV500,C  ,0,6,G
1,S,2014,BV500,C  ,0,46,G
1,S,2014,BV500,D  ,0,6,G
1,S,2014,BV500,D  ,0,46,G
1,S,2014,BV700,A  ,0,6,G
1,S,2014,BV700,B  ,0,6,G
1,S,2014,BV700,C  ,0,6,G
1,S,2014,BV700,D  ,0,6,G
1,S,2014,BV780,A  ,0,46,G
1,S,2014,BZ183,A  ,2014,6,G
1,S,2014,BZ183,B  ,2014,46,G
1,S,2014,BZ380,A  ,0,6,G
1,S,2014,BZ382,A  ,0,46,G
1,S,2014,BZ500,A  ,0,6,G
1,S,2014,BZ500,A  ,0,46,G
1,S,2014,BZ500,B  ,0,6,G
1,S,2014,BZ500,B  ,0,46,G
1,S,2014,BZ500,C  ,0,6,G
1,S,2014,BZ500,C  ,0,46,G
1,S,2014,BZ500,D  ,0,6,G
1,S,2014,BZ500,D  ,0,46,G
1,S,2014,BZ500,E  ,0,6,G
1,S,2014,BZ500,E  ,0,46,G
1,S,2014,BZ500,F  ,0,6,G
1,S,2014,BZ500,F  ,0,46,G
1,S,2014,BZ680,A  ,0,6,G
1,S,2014,BZ700,A  ,0,6,G
1,S,2014,BZ700,B  ,0,6,G
1,S,2014,BZ700,C  ,0,6,G
1,S,2014,BZ700,D  ,0,6,G
1,S,2014,BZ700,E  ,0,6,G
1,S,2014,BZ700,F  ,0,6,G
1,S,2014,CE105,A  ,2013,17,G
1,S,2014,CE105,A  ,2014,17,G
1,S,2014,CE105,B  ,2013,17,G
1,S,2014,CE105,B  ,2014,17,G
1,S,2014,CE105,C  ,2013,47,G
1,S,2014,CE105,C  ,2014,47,G
1,S,2014,CE112,C  ,2013,47,G
1,S,2014,CE113,A  ,2013,17,G
1,S,2014,CE113,B  ,2012,17,G
1,S,2014,CE113,B  ,2013,17,G
1,S,2014,CE113,C  ,2012,47,G
1,S,2014,CE131,A  ,0,16,G
1,S,2014,CE131,C  ,0,44,G
1,S,2014,CE131,D  ,0,44,G
1,S,2014,CE138,A  ,0,13,G
1,S,2014,CE141,A  ,0,17,G
1,S,2014,CE141,D  ,2014,17,G
1,S,2014,CE141,E  ,0,47,G
1,S,2014,CE142,A  ,2013,17,G
1,S,2014,CE142,A  ,2014,17,G
1,S,2014,CE142,B  ,2013,17,G
1,S,2014,CE142,B  ,2014,17,G
1,S,2014,CE142,C  ,2013,47,G
1,S,2014,CE142,C  ,2014,47,G
1,S,2014,CE172,A  ,2013,17,G
1,S,2014,CE172,A  ,2014,17,G
1,S,2014,CE172,B  ,2013,17,G
1,S,2014,CE172,B  ,2014,17,G
1,S,2014,CE172,C  ,2013,47,G
1,S,2014,CE172,C  ,2014,47,G
1,S,2014,CE191,A  ,2013,17,G
1,S,2014,CE191,A  ,2014,17,G
1,S,2014,CE191,B  ,2013,17,G
1,S,2014,CE191,B  ,2014,17,G
1,S,2014,CE191,C  ,2013,47,G
1,S,2014,CE191,C  ,2014,47,G
1,S,2014,CE243,C  ,0,17,G
1,S,2014,CE243,C  ,0,47,G
1,S,2014,CE262,C  ,2013,47,G
1,S,2014,CE302,A  ,2013,17,G
1,S,2014,CE304,A  ,0,9,G
1,S,2014,CE304,A  ,0,34,G
1,S,2014,CE304,C  ,0,10,G
1,S,2014,CE304,C  ,0,11,G
1,S,2014,CE304,F  ,0,9,G
1,S,2014,CE304,F  ,0,10,G
1,S,2014,CE304,F  ,0,11,G
1,S,2014,CE304,F  ,0,34,G
1,S,2014,CE304,G  ,0,50,G
1,S,2014,CE304,H  ,0,39,G
1,S,2014,CE304,H  ,0,49,G
1,S,2014,CE305,A  ,2012,17,G
1,S,2014,CE305,A  ,2013,17,G
1,S,2014,CE305,B  ,2012,17,G
1,S,2014,CE305,B  ,2013,17,G
1,S,2014,CE305,C  ,2012,47,G
1,S,2014,CE305,C  ,2013,47,G
1,S,2014,CE323,A  ,2012,17,G
1,S,2014,CE323,A  ,2013,17,G
1,S,2014,CE323,B  ,2012,17,G
1,S,2014,CE323,B  ,2013,17,G
1,S,2014,CE362,A  ,2012,17,G
1,S,2014,CE362,A  ,2013,17,G
1,S,2014,CE362,B  ,2012,17,G
1,S,2014,CE362,B  ,2013,17,G
1,S,2014,CE372,A  ,2012,17,G
1,S,2014,CE372,A  ,2013,17,G
1,S,2014,CE372,B  ,2013,17,G
1,S,2014,CE372,C  ,2012,47,G
1,S,2014,CE372,C  ,2013,47,G
1,S,2014,CE391,A  ,2013,17,G
1,S,2014,CE391,B  ,2013,17,G
1,S,2014,CE391,C  ,2013,47,G
1,S,2014,CE423,C  ,2011,47,G
1,S,2014,CE442,A  ,2012,17,G
1,S,2014,CE442,B  ,2012,17,G
1,S,2014,CE451,A  ,2010,17,G
1,S,2014,CE451,A  ,2010,47,G
1,S,2014,CE451,A  ,2011,17,G
1,S,2014,CE451,A  ,2011,47,G
1,S,2014,CE451,A  ,2012,17,G
1,S,2014,CE451,A  ,2012,47,G
1,S,2014,CE462,C  ,2012,47,G
1,S,2014,CE482,C  ,2012,47,G
1,S,2014,CE491,C  ,0,17,G
1,S,2014,CE491,C  ,0,47,G
1,S,2014,CE542,C  ,2010,47,G
1,S,2014,CE562,A  ,2012,17,G
1,S,2014,CE571,A  ,2008,17,G
1,S,2014,CE572,A  ,2012,17,G
1,S,2014,CE572,B  ,2012,17,G
1,S,2014,CE572,C  ,2012,47,G
1,S,2014,CE582,A  ,2012,17,G
1,S,2014,CE591,A  ,2012,17,G
1,S,2014,CE591,B  ,2012,17,G
1,S,2014,CE592,C  ,2011,47,G
1,S,2014,CE593,A  ,2011,17,G
1,S,2014,CE593,C  ,0,17,G
1,S,2014,CE593,C  ,0,47,G
1,S,2014,CE622,C  ,2008,47,G
1,S,2014,CE625,A  ,2010,17,G
1,S,2014,CE625,A  ,2010,47,G
1,S,2014,CE625,A  ,2011,17,G
1,S,2014,CE625,A  ,2011,47,G
1,S,2014,CE652,C  ,0,17,G
1,S,2014,CE652,C  ,0,47,G
1,S,2014,CE653,C  ,0,17,G
1,S,2014,CE653,C  ,0,47,G
1,S,2014,CE654,A  ,0,17,G
1,S,2014,CE654,A  ,0,47,G
1,S,2014,CE671,A  ,2011,17,G
1,S,2014,CE671,A  ,2012,17,G
1,S,2014,CE671,B  ,2011,17,G
1,S,2014,CE671,B  ,2012,17,G
1,S,2014,CE672,C  ,2011,47,G
1,S,2014,CE682,C  ,2011,47,G
1,S,2014,CE690,C  ,2008,17,G
1,S,2014,CE690,C  ,2008,47,G
1,S,2014,CE690,C  ,2009,47,G
1,S,2014,CE725,A  ,2010,47,G
1,S,2014,CE725,A  ,2011,17,G
1,S,2014,CE725,B  ,2010,47,G
1,S,2014,CE725,B  ,2017,17,G
1,S,2014,CE725,C  ,2010,47,G
1,S,2014,CE725,C  ,2011,17,G
1,S,2014,CE725,D  ,2010,47,G
1,S,2014,CE725,D  ,2011,17,G
1,S,2014,CE725,E  ,2010,47,G
1,S,2014,CE725,E  ,2011,17,G
1,S,2014,CE730,A  ,0,16,G
1,S,2014,CE730,A  ,0,44,G
1,S,2014,CE730,C  ,0,16,G
1,S,2014,CE730,C  ,0,44,G
1,S,2014,CE731,C  ,0,17,G
1,S,2014,CE731,C  ,0,47,G
1,S,2014,CE738,C  ,0,10,G
1,S,2014,CE738,C  ,0,11,G
1,S,2014,CE738,C  ,0,41,G
1,S,2014,CE738,C  ,0,42,G
1,S,2014,CE738,D  ,0,10,G
1,S,2014,CE738,D  ,0,11,G
1,S,2014,CE738,D  ,0,34,G
1,S,2014,CE738,D  ,0,42,G
1,S,2014,CE738,E  ,0,34,G
1,S,2014,CE738,E  ,0,49,G
1,S,2014,CE738,E  ,0,50,G
1,S,2014,CE738,G  ,0,10,G
1,S,2014,CE738,G  ,0,11,G
1,S,2014,CE738,G  ,0,41,G
1,S,2014,CE738,G  ,0,42,G
1,S,2014,CE752,D  ,2008,17,G
1,S,2014,CE752,D  ,2008,47,G
1,S,2014,CE752,D  ,2009,17,G
1,S,2014,CE752,D  ,2009,47,G
1,S,2014,CE753,C  ,2010,17,G
1,S,2014,CE753,C  ,2010,47,G
1,S,2014,CE753,C  ,2011,17,G
1,S,2014,CE753,C  ,2011,47,G
1,S,2014,CE791,B  ,2010,17,G
1,S,2014,CE791,B  ,2011,17,G
1,S,2014,CE791,C  ,2009,47,G
1,S,2014,CE791,C  ,2010,47,G
1,S,2014,CE792,A  ,2011,17,G
1,S,2014,CE825,A  ,2010,17,G
1,S,2014,CE825,A  ,2010,47,G
1,S,2014,CE825,C  ,2010,17,G
1,S,2014,CE825,C  ,2010,47,G
1,S,2014,CE838,A  ,0,11,G
1,S,2014,CE838,A  ,0,34,G
1,S,2014,CE838,A  ,0,41,G
1,S,2014,CE838,A  ,0,42,G
1,S,2014,CE839,C  ,0,34,G
1,S,2014,CE839,C  ,0,42,G
1,S,2014,CE851,A  ,0,17,G
1,S,2014,CE851,A  ,0,47,G
1,S,2014,CE853,D  ,0,47,G
1,S,2014,CE854,A  ,2009,17,G
1,S,2014,CE854,A  ,2009,47,G
1,S,2014,CE856,C  ,0,17,G
1,S,2014,CE856,C  ,0,47,G
1,S,2014,CE857,C  ,2009,17,G
1,S,2014,CE857,C  ,2009,47,G
1,S,2014,CE858,C  ,0,17,G
1,S,2014,CE858,C  ,0,47,G
1,S,2014,CE859,C  ,2009,17,G
1,S,2014,CE859,C  ,2009,47,G
1,S,2014,CE860,C  ,0,17,G
1,S,2014,CE860,C  ,0,47,G
1,S,2014,CE861,C  ,2010,17,G
1,S,2014,CE861,C  ,2010,47,G
1,S,2014,CE861,C  ,2011,17,G
1,S,2014,CE861,C  ,2011,47,G
1,S,2014,CE861,C  ,2012,17,G
1,S,2014,CE861,C  ,2012,47,G
1,S,2014,CE862,A  ,2010,17,G
1,S,2014,CE862,A  ,2010,47,G
1,S,2014,CE862,A  ,2011,17,G
1,S,2014,CE862,A  ,2011,47,G
1,S,2014,CE862,A  ,2012,17,G
1,S,2014,CE862,A  ,2012,47,G
1,S,2014,CE863,C  ,2010,17,G
1,S,2014,CE863,C  ,2010,47,G
1,S,2014,CE863,C  ,2011,17,G
1,S,2014,CE863,C  ,2011,47,G
1,S,2014,CE863,C  ,2012,17,G
1,S,2014,CE863,C  ,2012,47,G
1,S,2014,CE872,A  ,0,17,G
1,S,2014,CE872,A  ,0,47,G
1,S,2014,CE900,A  ,0,17,G
1,S,2014,CE900,A  ,0,47,G
1,S,2014,CE901,C  ,0,17,G
1,S,2014,CE901,C  ,0,47,G
1,S,2014,CE902,A  ,2009,17,G
1,S,2014,CE902,A  ,2009,47,G
1,S,2014,CE904,C  ,2009,17,G
1,S,2014,CE904,C  ,2009,47,G
1,S,2014,CE906,C  ,0,17,G
1,S,2014,CE906,C  ,0,47,G
1,S,2014,CE907,C  ,0,17,G
1,S,2014,CE907,C  ,0,47,G
1,S,2014,CE908,C  ,0,17,G
1,S,2014,CE908,C  ,0,47,G
1,S,2014,CE912,C  ,0,17,G
1,S,2014,CE912,C  ,0,47,G
1,S,2014,CE913,C  ,0,17,G
1,S,2014,CE913,C  ,0,47,G
1,S,2014,CP102,A  ,2014,100,G
1,S,2014,CP103,A  ,2014,100,G
1,S,2014,CS017,B  ,0,64,G
1,S,2014,CS017,C  ,0,64,G
1,S,2014,CS017,D  ,0,64,G
1,S,2014,CS017,E  ,0,64,G
1,S,2014,CS017,F  ,0,64,G
1,S,2014,CS017,H  ,0,64,G
1,S,2014,CS017,I  ,0,64,G
1,S,2014,CS017,J  ,0,64,G
1,S,2014,CS017,L  ,2007,64,G
1,S,2014,CS017,M  ,2007,64,G
1,S,2014,CS017,N  ,2007,64,G
1,S,2014,CS018,A  ,0,64,G
1,S,2014,CS020,A  ,0,64,G
1,S,2014,CS025,A  ,0,64,G
1,S,2014,CS025,B  ,0,64,G
1,S,2014,CS026,A  ,0,64,G
1,S,2014,CS032,B  ,0,64,G
1,S,2014,CS032,G  ,0,64,G
1,S,2014,CS032,M  ,0,64,G
1,S,2014,CS032,N  ,0,64,G
1,S,2014,CS032,O  ,0,64,G
1,S,2014,CS032,P  ,0,64,G
1,S,2014,CS032,Q  ,0,64,G
1,S,2014,CS032,R  ,0,64,G
1,S,2014,CS032,T  ,0,64,G
1,S,2014,CS033,A  ,0,64,G
1,S,2014,CS035,A  ,0,64,G
