Catalogo;Curso;NivelCurso;Habilitacao;Disciplina;NivelDisciplina
2008;16;G;AC;HZ657;G
2008;16;G;AH;EL774;G
2008;16;G;AH;EL874;G
2008;16;G;AH;HZ103;G
2008;16;G;AH;HZ104;G
2008;19;G;AB;EL774;G
2008;19;G;AB;EL874;G
2008;19;G;AB;HH690;G
2008;21;G;AB;EL206;G
2008;21;G;AB;EL211;G
2008;21;G;AB;EL511;G
2008;21;G;AB;EL683;G
2008;21;G;AB;EL706;G
2008;21;G;AB;EL774;G
2008;21;G;AB;EL876;G
2008;22;G;CB;MU105;G
2008;22;G;CB;MU114;G
2008;22;G;CB;MU120;G
2008;22;G;CB;MU121;G
2008;22;G;CB;MU146;G
2008;22;G;CB;MU178;G
2008;22;G;CB;MU179;G
2008;22;G;CB;MU190;G
2008;22;G;CB;MU205;G
2008;22;G;CB;MU214;G
2008;22;G;CB;MU220;G
2008;22;G;CB;MU221;G
2008;22;G;CB;MU246;G
2008;22;G;CB;MU278;G
2008;22;G;CB;MU279;G
2008;22;G;CB;MU290;G
2008;22;G;CB;MU321;G
2008;22;G;CB;MU346;G
2008;22;G;CB;MU360;G
2008;22;G;CB;MU378;G
2008;22;G;CB;MU379;G
2008;22;G;CB;MU421;G
2008;22;G;CB;MU446;G
2008;22;G;CB;MU460;G
2008;22;G;CB;MU478;G
2008;22;G;CB;MU479;G
2008;22;G;CB;MU521;G
2008;22;G;CB;MU560;G
2008;22;G;CB;MU579;G
2008;22;G;CB;MU621;G
2008;22;G;CB;MU660;G
2008;22;G;CB;MU679;G
2008;22;G;CB;MU721;G
2008;22;G;CB;MU779;G
2008;22;G;CB;MU821;G
2008;22;G;CB;MU879;G
2008;22;G;CB;MU998;G
2008;22;G;CL;MU105;G
2008;22;G;CL;MU106;G
2008;22;G;CL;MU114;G
2008;22;G;CL;MU120;G
2008;22;G;CL;MU146;G
2008;22;G;CL;MU178;G
2008;22;G;CL;MU179;G
2008;22;G;CL;MU190;G
2008;22;G;CL;MU205;G
2008;22;G;CL;MU206;G
2008;22;G;CL;MU214;G
2008;22;G;CL;MU220;G
2008;22;G;CL;MU246;G
2008;22;G;CL;MU278;G
2008;22;G;CL;MU279;G
2008;22;G;CL;MU290;G
2008;22;G;CL;MU306;G
2008;22;G;CL;MU346;G
2008;22;G;CL;MU360;G
2008;22;G;CL;MU378;G
2008;22;G;CL;MU379;G
2008;22;G;CL;MU406;G
2008;22;G;CL;MU446;G
2008;22;G;CL;MU460;G
2008;22;G;CL;MU478;G
2008;22;G;CL;MU479;G
2008;22;G;CL;MU506;G
2008;22;G;CL;MU560;G
2008;22;G;CL;MU579;G
2008;22;G;CL;MU606;G
2008;22;G;CL;MU660;G
2008;22;G;CL;MU679;G
2008;22;G;CL;MU706;G
2008;22;G;CL;MU779;G
2008;22;G;CL;MU806;G
2008;22;G;CL;MU879;G
2008;22;G;CL;MU998;G
2008;22;G;CO;MP150;G
2008;22;G;CO;MP250;G
2008;22;G;CO;MP350;G
2008;22;G;CO;MU035;G
2008;22;G;CO;MU036;G
2008;22;G;CO;MU102;G
2008;22;G;CO;MU105;G
2008;22;G;CO;MU112;G
2008;22;G;CO;MU114;G
2008;22;G;CO;MU120;G
2008;22;G;CO;MU132;G
2008;22;G;CO;MU140;G
2008;22;G;CO;MU143;G
2008;22;G;CO;MU146;G
2008;22;G;CO;MU155;G
2008;22;G;CO;MU165;G
2008;22;G;CO;MU171;G
2008;22;G;CO;MU178;G
2008;22;G;CO;MU190;G
2008;22;G;CO;MU202;G
2008;22;G;CO;MU205;G
2008;22;G;CO;MU212;G
2008;22;G;CO;MU214;G
2008;22;G;CO;MU220;G
2008;22;G;CO;MU232;G
2008;22;G;CO;MU240;G
2008;22;G;CO;MU243;G
2008;22;G;CO;MU246;G
2008;22;G;CO;MU255;G
2008;22;G;CO;MU265;G
2008;22;G;CO;MU271;G
2008;22;G;CO;MU278;G
2008;22;G;CO;MU290;G
2008;22;G;CO;MU302;G
2008;22;G;CO;MU314;G
2008;22;G;CO;MU320;G
2008;22;G;CO;MU346;G
2008;22;G;CO;MU355;G
2008;22;G;CO;MU360;G
2008;22;G;CO;MU371;G
2008;22;G;CO;MU402;G
2008;22;G;CO;MU414;G
2008;22;G;CO;MU420;G
2008;22;G;CO;MU446;G
2008;22;G;CO;MU455;G
2008;22;G;CO;MU460;G
2008;22;G;CO;MU471;G
2008;22;G;CO;MU560;G
2008;22;G;CO;MU571;G
2008;22;G;CO;MU660;G
2008;22;G;CO;MU671;G
2008;22;G;CO;MU771;G
2008;22;G;CO;MU871;G
2008;22;G;CO;MU999;G
2008;22;G;CP;MP101;G
2008;22;G;CP;MP110;G
2008;22;G;CP;MP120;G
2008;22;G;CP;MP130;G
2008;22;G;CP;MP140;G
2008;22;G;CP;MP150;G
2008;22;G;CP;MP160;G
2008;22;G;CP;MP201;G
2008;22;G;CP;MP210;G
2008;22;G;CP;MP220;G
2008;22;G;CP;MP230;G
2008;22;G;CP;MP240;G
2008;22;G;CP;MP250;G
2008;22;G;CP;MP260;G
2008;22;G;CP;MP301;G
2008;22;G;CP;MP310;G
2008;22;G;CP;MP320;G
2008;22;G;CP;MP330;G
2008;22;G;CP;MP340;G
2008;22;G;CP;MP350;G
2008;22;G;CP;MP401;G
2008;22;G;CP;MP410;G
2008;22;G;CP;MP420;G
2008;22;G;CP;MP430;G
2008;22;G;CP;MP440;G
2008;22;G;CP;MP450;G
2008;22;G;CP;MP501;G
2008;22;G;CP;MP520;G
2008;22;G;CP;MP601;G
2008;22;G;CP;MP620;G
2008;22;G;CP;MP701;G
2008;22;G;CP;MP801;G
2008;22;G;CP;MU105;G
2008;22;G;CP;MU132;G
2008;22;G;CP;MU205;G
2008;22;G;CP;MU232;G
2008;22;G;CP;MU999;G
2008;22;G;CR;MU105;G
2008;22;G;CR;MU114;G
2008;22;G;CR;MU120;G
2008;22;G;CR;MU124;G
2008;22;G;CR;MU129;G
2008;22;G;CR;MU146;G
2008;22;G;CR;MU178;G
2008;22;G;CR;MU190;G
2008;22;G;CR;MU205;G
2008;22;G;CR;MU214;G
2008;22;G;CR;MU220;G
2008;22;G;CR;MU224;G
2008;22;G;CR;MU229;G
2008;22;G;CR;MU246;G
2008;22;G;CR;MU278;G
2008;22;G;CR;MU290;G
2008;22;G;CR;MU324;G
2008;22;G;CR;MU329;G
2008;22;G;CR;MU346;G
2008;22;G;CR;MU360;G
2008;22;G;CR;MU378;G
2008;22;G;CR;MU424;G
2008;22;G;CR;MU429;G
2008;22;G;CR;MU446;G
2008;22;G;CR;MU460;G
2008;22;G;CR;MU478;G
2008;22;G;CR;MU524;G
2008;22;G;CR;MU529;G
2008;22;G;CR;MU560;G
2008;22;G;CR;MU624;G
2008;22;G;CR;MU629;G
2008;22;G;CR;MU660;G
2008;22;G;CR;MU724;G
2008;22;G;CR;MU824;G
2008;22;G;CR;MU998;G
2008;22;G;FG;MU105;G
2008;22;G;FG;MU107;G
2008;22;G;FG;MU114;G
2008;22;G;FG;MU120;G
2008;22;G;FG;MU146;G
2008;22;G;FG;MU178;G
2008;22;G;FG;MU179;G
2008;22;G;FG;MU190;G
2008;22;G;FG;MU205;G
2008;22;G;FG;MU207;G
2008;22;G;FG;MU214;G
2008;22;G;FG;MU220;G
2008;22;G;FG;MU246;G
2008;22;G;FG;MU278;G
2008;22;G;FG;MU279;G
2008;22;G;FG;MU290;G
2008;22;G;FG;MU307;G
2008;22;G;FG;MU346;G
2008;22;G;FG;MU360;G
2008;22;G;FG;MU378;G
2008;22;G;FG;MU379;G
2008;22;G;FG;MU407;G
2008;22;G;FG;MU446;G
2008;22;G;FG;MU460;G
2008;22;G;FG;MU478;G
2008;22;G;FG;MU479;G
2008;22;G;FG;MU507;G
2008;22;G;FG;MU560;G
2008;22;G;FG;MU579;G
2008;22;G;FG;MU607;G
2008;22;G;FG;MU660;G
2008;22;G;FG;MU679;G
2008;22;G;FG;MU707;G
2008;22;G;FG;MU779;G
2008;22;G;FG;MU807;G
2008;22;G;FG;MU879;G
2008;22;G;FG;MU998;G
2008;22;G;FL;MU103;G
2008;22;G;FL;MU105;G
2008;22;G;FL;MU114;G
2008;22;G;FL;MU120;G
2008;22;G;FL;MU146;G
2008;22;G;FL;MU178;G
2008;22;G;FL;MU179;G
2008;22;G;FL;MU190;G
2008;22;G;FL;MU203;G
2008;22;G;FL;MU205;G
2008;22;G;FL;MU214;G
2008;22;G;FL;MU220;G
2008;22;G;FL;MU246;G
2008;22;G;FL;MU278;G
2008;22;G;FL;MU279;G
2008;22;G;FL;MU290;G
2008;22;G;FL;MU303;G
2008;22;G;FL;MU346;G
2008;22;G;FL;MU360;G
2008;22;G;FL;MU378;G
2008;22;G;FL;MU379;G
2008;22;G;FL;MU403;G
2008;22;G;FL;MU446;G
2008;22;G;FL;MU460;G
2008;22;G;FL;MU478;G
2008;22;G;FL;MU479;G
2008;22;G;FL;MU503;G
2008;22;G;FL;MU560;G
2008;22;G;FL;MU579;G
2008;22;G;FL;MU603;G
2008;22;G;FL;MU660;G
2008;22;G;FL;MU679;G
2008;22;G;FL;MU703;G
2008;22;G;FL;MU779;G
2008;22;G;FL;MU803;G
2008;22;G;FL;MU879;G
2008;22;G;FL;MU998;G
2008;22;G;LI;AR101;G
2008;22;G;LI;AR301;G
2008;22;G;LI;AR501;G
2008;22;G;LI;EL211;G
2008;22;G;LI;EL511;G
2008;22;G;LI;EL683;G
2008;22;G;LI;EL774;G
2008;22;G;LI;EL874;G
2008;22;G;LI;MU102;G
2008;22;G;LI;MU105;G
2008;22;G;LI;MU112;G
2008;22;G;LI;MU119;G
2008;22;G;LI;MU120;G
2008;22;G;LI;MU146;G
2008;22;G;LI;MU147;G
2008;22;G;LI;MU154;G
2008;22;G;LI;MU162;G
2008;22;G;LI;MU178;G
2008;22;G;LI;MU202;G
2008;22;G;LI;MU205;G
2008;22;G;LI;MU212;G
2008;22;G;LI;MU219;G
2008;22;G;LI;MU220;G
2008;22;G;LI;MU246;G
2008;22;G;LI;MU254;G
2008;22;G;LI;MU262;G
2008;22;G;LI;MU302;G
2008;22;G;LI;MU346;G
2008;22;G;LI;MU360;G
2008;22;G;LI;MU402;G
2008;22;G;LI;MU446;G
2008;22;G;LI;MU460;G
2008;22;G;LI;MU560;G
2008;22;G;LI;MU573;G
2008;22;G;LI;MU660;G
2008;22;G;LI;MU673;G
2008;22;G;LI;MU999;G
2008;22;G;OB;MU104;G
2008;22;G;OB;MU105;G
2008;22;G;OB;MU114;G
2008;22;G;OB;MU120;G
2008;22;G;OB;MU146;G
2008;22;G;OB;MU178;G
2008;22;G;OB;MU179;G
2008;22;G;OB;MU190;G
2008;22;G;OB;MU204;G
2008;22;G;OB;MU205;G
2008;22;G;OB;MU214;G
2008;22;G;OB;MU220;G
2008;22;G;OB;MU246;G
2008;22;G;OB;MU278;G
2008;22;G;OB;MU279;G
2008;22;G;OB;MU290;G
2008;22;G;OB;MU304;G
2008;22;G;OB;MU346;G
2008;22;G;OB;MU360;G
2008;22;G;OB;MU378;G
2008;22;G;OB;MU379;G
2008;22;G;OB;MU404;G
2008;22;G;OB;MU446;G
2008;22;G;OB;MU460;G
2008;22;G;OB;MU478;G
2008;22;G;OB;MU479;G
2008;22;G;OB;MU504;G
2008;22;G;OB;MU560;G
2008;22;G;OB;MU579;G
2008;22;G;OB;MU604;G
2008;22;G;OB;MU660;G
2008;22;G;OB;MU679;G
2008;22;G;OB;MU704;G
2008;22;G;OB;MU779;G
2008;22;G;OB;MU804;G
2008;22;G;OB;MU879;G
2008;22;G;OB;MU998;G
2008;22;G;PN;MU105;G
2008;22;G;PN;MU114;G
2008;22;G;PN;MU120;G
2008;22;G;PN;MU123;G
2008;22;G;PN;MU146;G
2008;22;G;PN;MU178;G
2008;22;G;PN;MU181;G
2008;22;G;PN;MU190;G
2008;22;G;PN;MU205;G
2008;22;G;PN;MU214;G
2008;22;G;PN;MU220;G
2008;22;G;PN;MU223;G
2008;22;G;PN;MU246;G
2008;22;G;PN;MU278;G
2008;22;G;PN;MU281;G
2008;22;G;PN;MU290;G
2008;22;G;PN;MU323;G
2008;22;G;PN;MU346;G
2008;22;G;PN;MU360;G
2008;22;G;PN;MU378;G
2008;22;G;PN;MU423;G
2008;22;G;PN;MU446;G
2008;22;G;PN;MU460;G
2008;22;G;PN;MU478;G
2008;22;G;PN;MU523;G
2008;22;G;PN;MU560;G
2008;22;G;PN;MU623;G
2008;22;G;PN;MU660;G
2008;22;G;PN;MU723;G
2008;22;G;PN;MU823;G
2008;22;G;PN;MU998;G
2008;22;G;PP;MP102;G
2008;22;G;PP;MP110;G
2008;22;G;PP;MP120;G
2008;22;G;PP;MP130;G
2008;22;G;PP;MP140;G
2008;22;G;PP;MP150;G
2008;22;G;PP;MP160;G
2008;22;G;PP;MP202;G
2008;22;G;PP;MP210;G
2008;22;G;PP;MP220;G
2008;22;G;PP;MP230;G
2008;22;G;PP;MP240;G
2008;22;G;PP;MP250;G
2008;22;G;PP;MP260;G
2008;22;G;PP;MP302;G
2008;22;G;PP;MP310;G
2008;22;G;PP;MP320;G
2008;22;G;PP;MP330;G
2008;22;G;PP;MP340;G
2008;22;G;PP;MP350;G
2008;22;G;PP;MP402;G
2008;22;G;PP;MP410;G
2008;22;G;PP;MP420;G
2008;22;G;PP;MP430;G
2008;22;G;PP;MP440;G
2008;22;G;PP;MP450;G
2008;22;G;PP;MP502;G
2008;22;G;PP;MP520;G
2008;22;G;PP;MP602;G
2008;22;G;PP;MP620;G
2008;22;G;PP;MP702;G
2008;22;G;PP;MP802;G
2008;22;G;PP;MU105;G
2008;22;G;PP;MU132;G
2008;22;G;PP;MU205;G
2008;22;G;PP;MU232;G
2008;22;G;PP;MU999;G
2008;22;G;RC;MU102;G
2008;22;G;RC;MU105;G
2008;22;G;RC;MU112;G
2008;22;G;RC;MU114;G
2008;22;G;RC;MU120;G
2008;22;G;RC;MU146;G
2008;22;G;RC;MU147;G
2008;22;G;RC;MU148;G
2008;22;G;RC;MU155;G
2008;22;G;RC;MU175;G
2008;22;G;RC;MU178;G
2008;22;G;RC;MU190;G
2008;22;G;RC;MU202;G
2008;22;G;RC;MU205;G
2008;22;G;RC;MU212;G
2008;22;G;RC;MU214;G
2008;22;G;RC;MU220;G
2008;22;G;RC;MU246;G
2008;22;G;RC;MU247;G
2008;22;G;RC;MU248;G
2008;22;G;RC;MU255;G
2008;22;G;RC;MU275;G
2008;22;G;RC;MU278;G
2008;22;G;RC;MU290;G
2008;22;G;RC;MU302;G
2008;22;G;RC;MU314;G
2008;22;G;RC;MU320;G
2008;22;G;RC;MU346;G
2008;22;G;RC;MU348;G
2008;22;G;RC;MU355;G
2008;22;G;RC;MU360;G
2008;22;G;RC;MU402;G
2008;22;G;RC;MU414;G
2008;22;G;RC;MU420;G
2008;22;G;RC;MU446;G
2008;22;G;RC;MU448;G
2008;22;G;RC;MU455;G
2008;22;G;RC;MU460;G
2008;22;G;RC;MU512;G
2008;22;G;RC;MU548;G
2008;22;G;RC;MU560;G
2008;22;G;RC;MU612;G
2008;22;G;RC;MU648;G
2008;22;G;RC;MU660;G
2008;22;G;RC;MU998;G
2008;22;G;RP;MU102;G
2008;22;G;RP;MU105;G
2008;22;G;RP;MU112;G
2008;22;G;RP;MU114;G
2008;22;G;RP;MU120;G
2008;22;G;RP;MU140;G
2008;22;G;RP;MU146;G
2008;22;G;RP;MU147;G
2008;22;G;RP;MU148;G
2008;22;G;RP;MU155;G
2008;22;G;RP;MU165;G
2008;22;G;RP;MU175;G
2008;22;G;RP;MU178;G
2008;22;G;RP;MU190;G
2008;22;G;RP;MU202;G
2008;22;G;RP;MU205;G
2008;22;G;RP;MU212;G
2008;22;G;RP;MU214;G
2008;22;G;RP;MU220;G
2008;22;G;RP;MU240;G
2008;22;G;RP;MU246;G
2008;22;G;RP;MU247;G
2008;22;G;RP;MU248;G
2008;22;G;RP;MU255;G
2008;22;G;RP;MU265;G
2008;22;G;RP;MU275;G
2008;22;G;RP;MU278;G
2008;22;G;RP;MU290;G
2008;22;G;RP;MU302;G
2008;22;G;RP;MU314;G
2008;22;G;RP;MU320;G
2008;22;G;RP;MU346;G
2008;22;G;RP;MU348;G
2008;22;G;RP;MU355;G
2008;22;G;RP;MU360;G
2008;22;G;RP;MU375;G
2008;22;G;RP;MU402;G
2008;22;G;RP;MU414;G
2008;22;G;RP;MU420;G
2008;22;G;RP;MU446;G
2008;22;G;RP;MU448;G
2008;22;G;RP;MU455;G
2008;22;G;RP;MU460;G
2008;22;G;RP;MU475;G
2008;22;G;RP;MU512;G
2008;22;G;RP;MU560;G
2008;22;G;RP;MU575;G
2008;22;G;RP;MU612;G
2008;22;G;RP;MU660;G
2008;22;G;RP;MU675;G
2008;22;G;RP;MU998;G
2008;22;G;SP;MP103;G
2008;22;G;SP;MP110;G
2008;22;G;SP;MP120;G
2008;22;G;SP;MP130;G
2008;22;G;SP;MP140;G
2008;22;G;SP;MP150;G
2008;22;G;SP;MP160;G
2008;22;G;SP;MP203;G
2008;22;G;SP;MP210;G
2008;22;G;SP;MP220;G
2008;22;G;SP;MP230;G
2008;22;G;SP;MP240;G
2008;22;G;SP;MP250;G
2008;22;G;SP;MP260;G
2008;22;G;SP;MP303;G
2008;22;G;SP;MP310;G
2008;22;G;SP;MP320;G
2008;22;G;SP;MP330;G
2008;22;G;SP;MP340;G
2008;22;G;SP;MP350;G
2008;22;G;SP;MP403;G
2008;22;G;SP;MP410;G
2008;22;G;SP;MP420;G
2008;22;G;SP;MP430;G
2008;22;G;SP;MP440;G
2008;22;G;SP;MP450;G
2008;22;G;SP;MP503;G
2008;22;G;SP;MP520;G
2008;22;G;SP;MP603;G
2008;22;G;SP;MP620;G
2008;22;G;SP;MP703;G
2008;22;G;SP;MP803;G
2008;22;G;SP;MU105;G
2008;22;G;SP;MU132;G
2008;22;G;SP;MU205;G
2008;22;G;SP;MU232;G
2008;22;G;SP;MU999;G
2008;22;G;TB;MU105;G
2008;22;G;TB;MU114;G
2008;22;G;TB;MU120;G
2008;22;G;TB;MU146;G
2008;22;G;TB;MU178;G
2008;22;G;TB;MU179;G
2008;22;G;TB;MU186;G
2008;22;G;TB;MU190;G
2008;22;G;TB;MU205;G
2008;22;G;TB;MU214;G
2008;22;G;TB;MU220;G
2008;22;G;TB;MU246;G
2008;22;G;TB;MU278;G
2008;22;G;TB;MU279;G
2008;22;G;TB;MU286;G
2008;22;G;TB;MU290;G
2008;22;G;TB;MU346;G
2008;22;G;TB;MU360;G
2008;22;G;TB;MU378;G
2008;22;G;TB;MU379;G
2008;22;G;TB;MU386;G
2008;22;G;TB;MU446;G
2008;22;G;TB;MU460;G
2008;22;G;TB;MU478;G
2008;22;G;TB;MU479;G
2008;22;G;TB;MU486;G
2008;22;G;TB;MU560;G
2008;22;G;TB;MU579;G
2008;22;G;TB;MU586;G
2008;22;G;TB;MU660;G
2008;22;G;TB;MU679;G
2008;22;G;TB;MU686;G
2008;22;G;TB;MU779;G
2008;22;G;TB;MU786;G
2008;22;G;TB;MU879;G
2008;22;G;TB;MU886;G
2008;22;G;TB;MU998;G
2008;22;G;TC;MP104;G
2008;22;G;TC;MP110;G
2008;22;G;TC;MP120;G
2008;22;G;TC;MP130;G
2008;22;G;TC;MP140;G
2008;22;G;TC;MP150;G
2008;22;G;TC;MP160;G
2008;22;G;TC;MP204;G
2008;22;G;TC;MP210;G
2008;22;G;TC;MP220;G
2008;22;G;TC;MP230;G
2008;22;G;TC;MP240;G
2008;22;G;TC;MP250;G
2008;22;G;TC;MP260;G
2008;22;G;TC;MP304;G
2008;22;G;TC;MP310;G
2008;22;G;TC;MP320;G
2008;22;G;TC;MP330;G
2008;22;G;TC;MP340;G
2008;22;G;TC;MP350;G
2008;22;G;TC;MP404;G
2008;22;G;TC;MP410;G
2008;22;G;TC;MP420;G
2008;22;G;TC;MP430;G
2008;22;G;TC;MP440;G
2008;22;G;TC;MP450;G
2008;22;G;TC;MP504;G
2008;22;G;TC;MP520;G
2008;22;G;TC;MP604;G
2008;22;G;TC;MP620;G
2008;22;G;TC;MP704;G
2008;22;G;TC;MP804;G
2008;22;G;TC;MU105;G
2008;22;G;TC;MU132;G
2008;22;G;TC;MU205;G
2008;22;G;TC;MU232;G
2008;22;G;TC;MU999;G
2008;22;G;TP;MU105;G
2008;22;G;TP;MU114;G
2008;22;G;TP;MU120;G
2008;22;G;TP;MU146;G
2008;22;G;TP;MU178;G
2008;22;G;TP;MU179;G
2008;22;G;TP;MU184;G
2008;22;G;TP;MU190;G
2008;22;G;TP;MU205;G
2008;22;G;TP;MU214;G
2008;22;G;TP;MU220;G
2008;22;G;TP;MU246;G
2008;22;G;TP;MU278;G
2008;22;G;TP;MU279;G
2008;22;G;TP;MU284;G
2008;22;G;TP;MU290;G
2008;22;G;TP;MU346;G
2008;22;G;TP;MU360;G
2008;22;G;TP;MU378;G
2008;22;G;TP;MU379;G
2008;22;G;TP;MU384;G
2008;22;G;TP;MU446;G
2008;22;G;TP;MU460;G
2008;22;G;TP;MU478;G
2008;22;G;TP;MU479;G
2008;22;G;TP;MU484;G
2008;22;G;TP;MU560;G
2008;22;G;TP;MU579;G
2008;22;G;TP;MU584;G
2008;22;G;TP;MU660;G
2008;22;G;TP;MU679;G
2008;22;G;TP;MU684;G
2008;22;G;TP;MU779;G
2008;22;G;TP;MU784;G
2008;22;G;TP;MU879;G
2008;22;G;TP;MU884;G
2008;22;G;TP;MU998;G
2008;22;G;VA;MU105;G
2008;22;G;VA;MU114;G
2008;22;G;VA;MU120;G
2008;22;G;VA;MU126;G
2008;22;G;VA;MU146;G
2008;22;G;VA;MU178;G
2008;22;G;VA;MU179;G
2008;22;G;VA;MU190;G
2008;22;G;VA;MU205;G
2008;22;G;VA;MU214;G
2008;22;G;VA;MU220;G
2008;22;G;VA;MU226;G
2008;22;G;VA;MU246;G
2008;22;G;VA;MU278;G
2008;22;G;VA;MU279;G
2008;22;G;VA;MU290;G
2008;22;G;VA;MU326;G
2008;22;G;VA;MU346;G
2008;22;G;VA;MU360;G
2008;22;G;VA;MU378;G
2008;22;G;VA;MU379;G
2008;22;G;VA;MU426;G
2008;22;G;VA;MU446;G
2008;22;G;VA;MU460;G
2008;22;G;VA;MU478;G
2008;22;G;VA;MU479;G
2008;22;G;VA;MU526;G
2008;22;G;VA;MU560;G
2008;22;G;VA;MU579;G
2008;22;G;VA;MU626;G
2008;22;G;VA;MU660;G
2008;22;G;VA;MU679;G
2008;22;G;VA;MU726;G
2008;22;G;VA;MU779;G
2008;22;G;VA;MU826;G
2008;22;G;VA;MU879;G
2008;22;G;VA;MU998;G
2008;22;G;VC;MU105;G
2008;22;G;VC;MU114;G
2008;22;G;VC;MU120;G
2008;22;G;VC;MU127;G
2008;22;G;VC;MU146;G
2008;22;G;VC;MU178;G
2008;22;G;VC;MU179;G
2008;22;G;VC;MU190;G
2008;22;G;VC;MU205;G
2008;22;G;VC;MU214;G
2008;22;G;VC;MU220;G
2008;22;G;VC;MU227;G
2008;22;G;VC;MU246;G
2008;22;G;VC;MU278;G
2008;22;G;VC;MU279;G
2008;22;G;VC;MU290;G
2008;22;G;VC;MU327;G
2008;22;G;VC;MU346;G
2008;22;G;VC;MU360;G
2008;22;G;VC;MU378;G
2008;22;G;VC;MU379;G
2008;22;G;VC;MU427;G
2008;22;G;VC;MU446;G
2008;22;G;VC;MU460;G
2008;22;G;VC;MU478;G
2008;22;G;VC;MU479;G
2008;22;G;VC;MU527;G
2008;22;G;VC;MU560;G
2008;22;G;VC;MU579;G
2008;22;G;VC;MU627;G
2008;22;G;VC;MU660;G
2008;22;G;VC;MU679;G
2008;22;G;VC;MU727;G
2008;22;G;VC;MU779;G
2008;22;G;VC;MU827;G
2008;22;G;VC;MU879;G
2008;22;G;VC;MU998;G
2008;22;G;VL;MU105;G
2008;22;G;VL;MU109;G
2008;22;G;VL;MU114;G
2008;22;G;VL;MU120;G
2008;22;G;VL;MU146;G
2008;22;G;VL;MU178;G
2008;22;G;VL;MU179;G
2008;22;G;VL;MU190;G
2008;22;G;VL;MU205;G
2008;22;G;VL;MU209;G
2008;22;G;VL;MU214;G
2008;22;G;VL;MU220;G
2008;22;G;VL;MU246;G
2008;22;G;VL;MU278;G
2008;22;G;VL;MU279;G
2008;22;G;VL;MU290;G
2008;22;G;VL;MU309;G
2008;22;G;VL;MU346;G
2008;22;G;VL;MU360;G
2008;22;G;VL;MU378;G
2008;22;G;VL;MU379;G
2008;22;G;VL;MU409;G
2008;22;G;VL;MU446;G
2008;22;G;VL;MU460;G
2008;22;G;VL;MU478;G
2008;22;G;VL;MU479;G
2008;22;G;VL;MU509;G
2008;22;G;VL;MU560;G
2008;22;G;VL;MU579;G
2008;22;G;VL;MU609;G
2008;22;G;VL;MU660;G
2008;22;G;VL;MU679;G
2008;22;G;VL;MU709;G
2008;22;G;VL;MU779;G
2008;22;G;VL;MU809;G
2008;22;G;VL;MU879;G
2008;22;G;VL;MU998;G
2008;22;G;VO;MU105;G
2008;22;G;VO;MU114;G
2008;22;G;VO;MU120;G
2008;22;G;VO;MU146;G
2008;22;G;VO;MU178;G
2008;22;G;VO;MU190;G
2008;22;G;VO;MU194;G
2008;22;G;VO;MU205;G
2008;22;G;VO;MU214;G
2008;22;G;VO;MU220;G
2008;22;G;VO;MU246;G
2008;22;G;VO;MU278;G
2008;22;G;VO;MU290;G
2008;22;G;VO;MU294;G
2008;22;G;VO;MU346;G
2008;22;G;VO;MU360;G
2008;22;G;VO;MU378;G
2008;22;G;VO;MU394;G
2008;22;G;VO;MU446;G
2008;22;G;VO;MU460;G
2008;22;G;VO;MU478;G
2008;22;G;VO;MU494;G
2008;22;G;VO;MU560;G
2008;22;G;VO;MU594;G
2008;22;G;VO;MU660;G
2008;22;G;VO;MU694;G
2008;22;G;VO;MU794;G
2008;22;G;VO;MU894;G
2008;22;G;VO;MU998;G
2008;22;G;VP;MP105;G
2008;22;G;VP;MP110;G
2008;22;G;VP;MP120;G
2008;22;G;VP;MP130;G
2008;22;G;VP;MP140;G
2008;22;G;VP;MP141;G
2008;22;G;VP;MP150;G
2008;22;G;VP;MP160;G
2008;22;G;VP;MP205;G
2008;22;G;VP;MP210;G
2008;22;G;VP;MP220;G
2008;22;G;VP;MP230;G
2008;22;G;VP;MP240;G
2008;22;G;VP;MP241;G
2008;22;G;VP;MP250;G
2008;22;G;VP;MP260;G
2008;22;G;VP;MP305;G
2008;22;G;VP;MP310;G
2008;22;G;VP;MP320;G
2008;22;G;VP;MP330;G
2008;22;G;VP;MP340;G
2008;22;G;VP;MP341;G
2008;22;G;VP;MP350;G
2008;22;G;VP;MP405;G
2008;22;G;VP;MP410;G
2008;22;G;VP;MP420;G
2008;22;G;VP;MP430;G
2008;22;G;VP;MP440;G
2008;22;G;VP;MP441;G
2008;22;G;VP;MP450;G
2008;22;G;VP;MP505;G
2008;22;G;VP;MP520;G
2008;22;G;VP;MP605;G
2008;22;G;VP;MP620;G
2008;22;G;VP;MP705;G
2008;22;G;VP;MP805;G
2008;22;G;VP;MU105;G
2008;22;G;VP;MU132;G
2008;22;G;VP;MU205;G
2008;22;G;VP;MU232;G
2008;22;G;VP;MU999;G
2008;22;G;VZ;AC152;G
2008;22;G;VZ;AC252;G
2008;22;G;VZ;MU105;G
2008;22;G;VZ;MU112;G
2008;22;G;VZ;MU114;G
2008;22;G;VZ;MU120;G
2008;22;G;VZ;MU146;G
2008;22;G;VZ;MU162;G
2008;22;G;VZ;MU178;G
2008;22;G;VZ;MU190;G
2008;22;G;VZ;MU196;G
2008;22;G;VZ;MU205;G
2008;22;G;VZ;MU212;G
2008;22;G;VZ;MU214;G
2008;22;G;VZ;MU220;G
