AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Dia da Semana;Hora Inicio Aula;Identificacao Sala de Aula
2014;1;S;HL904;G;D  ;7;9,00;CL33 
2014;1;S;GN101;G;A  ;3;11,00;EB02 
2014;1;S;GN101;G;B  ;6;19,00;EB02 
2014;1;S;GN101;G;B  ;6;20,00;EB02 
2014;1;S;GN101;G;B  ;6;21,00;EB02 
2014;1;S;GN106;G;A  ;4;14,00;EB04 
2014;1;S;GN106;G;A  ;4;15,00;EB04 
2014;1;S;GN106;G;A  ;4;16,00;EB04 
2014;1;S;GN106;G;A  ;4;17,00;EB04 
2014;1;S;GN106;G;B  ;3;19,00;EB04 
2014;1;S;GN106;G;B  ;3;20,00;EB04 
2014;1;S;GN106;G;B  ;3;21,00;EB04 
2014;1;S;GN106;G;B  ;3;22,00;EB04 
2014;1;S;GN108;G;A  ;6;14,00;MD02 
2014;1;S;GN108;G;A  ;6;15,00;MD02 
2014;1;S;GN108;G;A  ;6;16,00;MD02 
2014;1;S;GN108;G;A  ;6;17,00;MD02 
2014;1;S;GN108;G;B  ;5;19,00;MD02 
2014;1;S;GN108;G;B  ;5;20,00;MD02 
2014;1;S;GN108;G;B  ;5;21,00;MD02 
2014;1;S;GN108;G;B  ;5;22,00;MD02 
2014;1;S;GN110;G;A  ;3;14,00;EB02 
2014;1;S;GN110;G;A  ;3;15,00;EB02 
2014;1;S;GN110;G;A  ;3;16,00;EB02 
2014;1;S;GN110;G;A  ;3;17,00;EB02 
2014;1;S;GN110;G;B  ;4;19,00;EB02 
2014;1;S;GN110;G;B  ;4;20,00;EB02 
2014;1;S;GN110;G;B  ;4;21,00;EB02 
2014;1;S;GN110;G;B  ;4;22,00;EB02 
2014;1;S;GT001;G;A  ;2;10,00;EB02 
2014;1;S;GT001;G;A  ;2;11,00;EB02 
2014;1;S;GT001;G;B  ;3;21,00;EB02 
2014;1;S;GT001;G;B  ;3;22,00;EB02 
2014;1;S;GT001;G;C  ;2;16,00;EB02 
2014;1;S;GT001;G;C  ;2;17,00;EB02 
2014;1;S;GT001;G;D  ;5;10,00;EB02 
2014;1;S;GT001;G;D  ;5;11,00;EB02 
2014;1;S;GT001;G;E  ;6;10,00;EB02 
2014;1;S;GT001;G;E  ;6;11,00;EB02 
2014;1;S;HG107;G;A  ;2;14,00;IH04 
2014;1;S;HG107;G;A  ;2;15,00;IH04 
2014;1;S;HG107;G;A  ;2;16,00;IH04 
2014;1;S;HG107;G;A  ;2;17,00;IH04 
2014;1;S;HG108;G;A  ;5;14,00;IH04 
2014;1;S;HG108;G;A  ;5;15,00;IH04 
2014;1;S;HG108;G;A  ;5;16,00;IH04 
2014;1;S;HG108;G;A  ;5;17,00;IH04 
2014;1;S;HG301;G;A  ;2;14,00;IH06 
2014;1;S;HG301;G;A  ;2;15,00;IH06 
2014;1;S;HG301;G;A  ;2;16,00;IH06 
2014;1;S;HG301;G;A  ;2;17,00;IH06 
2014;1;S;HG302;G;A  ;3;14,00;IH02 
2014;1;S;HG302;G;A  ;3;15,00;IH02 
2014;1;S;HG302;G;A  ;3;16,00;IH02 
2014;1;S;HG302;G;A  ;3;17,00;IH02 
2014;1;S;HG303;G;A  ;4;8,00;IH04 
2014;1;S;HG303;G;A  ;4;9,00;IH04 
2014;1;S;HG303;G;A  ;4;10,00;IH04 
2014;1;S;HG303;G;A  ;4;11,00;IH04 
2014;1;S;HG304;G;A  ;5;14,00;IH05 
2014;1;S;HG304;G;A  ;5;15,00;IH05 
2014;1;S;HG304;G;A  ;5;16,00;IH05 
2014;1;S;HG304;G;A  ;5;17,00;IH05 
2014;1;S;HG510;G;A  ;5;14,00;IH03 
2014;1;S;HG510;G;A  ;5;15,00;IH03 
2014;1;S;HG510;G;A  ;5;16,00;IH03 
2014;1;S;HG510;G;A  ;5;17,00;IH03 
2014;1;S;HG516;G;A  ;2;14,00;IH05 
2014;1;S;HG516;G;A  ;2;15,00;IH05 
2014;1;S;HG516;G;A  ;2;16,00;IH05 
2014;1;S;HG516;G;A  ;2;17,00;IH05 
2014;1;S;HG644;G;A  ;3;8,00;IH04 
2014;1;S;HG644;G;A  ;3;9,00;IH04 
2014;1;S;HG644;G;A  ;3;10,00;IH04 
2014;1;S;HG644;G;A  ;3;11,00;IH04 
2014;1;S;HG741;G;A  ;2;8,00;IH08 
2014;1;S;HG741;G;A  ;2;9,00;IH08 
2014;1;S;HG741;G;A  ;2;10,00;IH08 
2014;1;S;HG741;G;A  ;2;11,00;IH08 
2014;1;S;HG844;G;A  ;5;8,00;IH04 
2014;1;S;HG844;G;A  ;5;9,00;IH04 
2014;1;S;HG844;G;A  ;5;10,00;IH04 
2014;1;S;HG844;G;A  ;5;11,00;IH04 
2014;1;S;HG861;G;A  ;3;10,00;IH02 
2014;1;S;HG861;G;A  ;3;11,00;IH02 
2014;1;S;HG862;G;A  ;5;10,00;IH08 
2014;1;S;HG910;G;A  ;3;14,00;IH05 
2014;1;S;HG910;G;A  ;3;15,00;IH05 
2014;1;S;HG910;G;A  ;3;16,00;IH05 
2014;1;S;HG910;G;A  ;3;17,00;IH05 
2014;1;S;HG911;G;A  ;4;19,00;IH04 
2014;1;S;HG911;G;A  ;4;20,00;IH04 
2014;1;S;HG911;G;A  ;4;21,00;IH04 
2014;1;S;HG911;G;A  ;4;22,00;IH04 
2014;1;S;HG912;G;A  ;6;8,00;IH08 
2014;1;S;HG912;G;A  ;6;9,00;IH08 
2014;1;S;HG912;G;A  ;6;10,00;IH08 
2014;1;S;HG912;G;A  ;6;11,00;IH08 
2014;1;S;HH182;G;A  ;3;8,00;IH02 
2014;1;S;HH182;G;A  ;3;9,00;IH02 
2014;1;S;HH182;G;A  ;3;10,00;IH02 
2014;1;S;HH182;G;A  ;3;11,00;IH02 
2014;1;S;HH183;G;A  ;5;8,00;IH05 
2014;1;S;HH183;G;A  ;5;9,00;IH05 
2014;1;S;HH183;G;A  ;5;10,00;IH05 
2014;1;S;HH183;G;A  ;5;11,00;IH05 
2014;1;S;HH185;G;A  ;2;8,00;IH05 
2014;1;S;HH185;G;A  ;2;9,00;IH05 
2014;1;S;HH185;G;A  ;2;10,00;IH05 
2014;1;S;HH185;G;A  ;2;11,00;IH05 
2014;1;S;HH186;G;A  ;4;8,00;IH06 
2014;1;S;HH186;G;A  ;4;9,00;IH06 
2014;1;S;HH186;G;A  ;4;10,00;IH06 
2014;1;S;HH186;G;A  ;4;11,00;IH06 
2014;1;S;HH188;G;A  ;6;8,00;IH05 
2014;1;S;HH188;G;A  ;6;9,00;IH05 
2014;1;S;HH188;G;A  ;6;10,00;IH05 
2014;1;S;HH188;G;A  ;6;11,00;IH05 
2014;1;S;HH380;G;A  ;6;8,00;IH06 
2014;1;S;HH380;G;A  ;6;9,00;IH06 
2014;1;S;HH380;G;A  ;6;10,00;IH06 
2014;1;S;HH380;G;A  ;6;11,00;IH06 
2014;1;S;HH381;G;A  ;4;8,00;IH07 
2014;1;S;HH381;G;A  ;4;9,00;IH07 
2014;1;S;HH381;G;A  ;4;10,00;IH07 
2014;1;S;HH381;G;A  ;4;11,00;IH07 
2014;1;S;HH384;G;A  ;5;8,00;IH06 
2014;1;S;HH384;G;A  ;5;9,00;IH06 
2014;1;S;HH384;G;A  ;5;10,00;IH06 
2014;1;S;HH384;G;A  ;5;11,00;IH06 
2014;1;S;HH386;G;A  ;3;8,00;IH07 
2014;1;S;HH386;G;A  ;3;9,00;IH07 
2014;1;S;HH386;G;A  ;3;10,00;IH07 
2014;1;S;HH386;G;A  ;3;11,00;IH07 
2014;1;S;HH582;G;A  ;2;8,00;IH06 
2014;1;S;HH582;G;A  ;2;9,00;IH06 
2014;1;S;HH582;G;A  ;2;10,00;IH06 
2014;1;S;HH582;G;A  ;2;11,00;IH06 
2014;1;S;HH584;G;A  ;4;8,00;IH05 
2014;1;S;HH584;G;A  ;4;9,00;IH05 
2014;1;S;HH584;G;A  ;4;10,00;IH05 
2014;1;S;HH584;G;A  ;4;11,00;IH05 
2014;1;S;HH587;G;A  ;5;8,00;IH07 
2014;1;S;HH587;G;A  ;5;9,00;IH07 
2014;1;S;HH587;G;A  ;5;10,00;IH07 
2014;1;S;HH587;G;A  ;5;11,00;IH07 
2014;1;S;HH590;G;A  ;3;8,00;IH05 
2014;1;S;HH590;G;A  ;3;9,00;IH05 
2014;1;S;HH590;G;A  ;3;10,00;IH05 
2014;1;S;HH590;G;A  ;3;11,00;IH05 
2014;1;S;HH701;G;A  ;3;8,00;IH06 
2014;1;S;HH701;G;A  ;3;9,00;IH06 
2014;1;S;HH701;G;A  ;3;10,00;IH06 
2014;1;S;HH701;G;A  ;3;11,00;IH06 
2014;1;S;HH702;G;A  ;2;14,00;IH07 
2014;1;S;HH702;G;A  ;2;15,00;IH07 
2014;1;S;HH702;G;A  ;2;16,00;IH07 
2014;1;S;HH702;G;A  ;2;17,00;IH07 
2014;1;S;HH703;G;A  ;3;14,00;IH06 
2014;1;S;HH703;G;A  ;3;15,00;IH06 
2014;1;S;HH703;G;A  ;3;16,00;IH06 
2014;1;S;HH703;G;A  ;3;17,00;IH06 
2014;1;S;HH704;G;A  ;4;14,00;IH04 
2014;1;S;HH704;G;A  ;4;15,00;IH04 
2014;1;S;HH704;G;A  ;4;16,00;IH04 
2014;1;S;HH704;G;A  ;4;17,00;IH04 
2014;1;S;HH705;G;A  ;3;19,00;IH04 
2014;1;S;HH705;G;A  ;3;20,00;IH04 
2014;1;S;HH705;G;A  ;3;21,00;IH04 
2014;1;S;HH705;G;A  ;3;22,00;IH04 
2014;1;S;HH706;G;A  ;6;14,00;IH07 
2014;1;S;HH706;G;A  ;6;15,00;IH07 
2014;1;S;HH706;G;A  ;6;16,00;IH07 
2014;1;S;HH706;G;A  ;6;17,00;IH07 
2014;1;S;HH707;G;A  ;2;14,00;IH08 
2014;1;S;HH707;G;A  ;2;15,00;IH08 
2014;1;S;HH707;G;A  ;2;16,00;IH08 
2014;1;S;HH707;G;A  ;2;17,00;IH08 
2014;1;S;HH708;G;A  ;5;14,00;IH08 
2014;1;S;HH708;G;A  ;5;15,00;IH08 
2014;1;S;HH708;G;A  ;5;16,00;IH08 
2014;1;S;HH708;G;A  ;5;17,00;IH08 
2014;1;S;HH709;G;A  ;5;19,00;IH04 
2014;1;S;HH709;G;A  ;5;20,00;IH04 
2014;1;S;HH709;G;A  ;5;21,00;IH04 
2014;1;S;HH709;G;A  ;5;22,00;IH04 
2014;1;S;HH788;G;A  ;2;19,00;CA14 
2014;1;S;HH788;G;A  ;2;20,00;CA14 
2014;1;S;HH789;G;A  ;2;21,00;CA12 
2014;1;S;HH789;G;A  ;2;22,00;CA12 
2014;1;S;HH789;G;A  ;4;19,00;CA12 
2014;1;S;HH789;G;A  ;4;20,00;CA12 
2014;1;S;HH796;G;A  ;6;19,00;CA12 
2014;1;S;HH796;G;A  ;6;20,00;CA12 
2014;1;S;HH796;G;A  ;6;21,00;CA12 
2014;1;S;HH796;G;A  ;6;22,00;CA12 
2014;1;S;HH911;G;A  ;6;8,00;IH06 
2014;1;S;HH911;G;A  ;6;9,00;IH06 
2014;1;S;HH911;G;A  ;6;10,00;IH06 
2014;1;S;HH911;G;A  ;6;11,00;IH06 
2014;1;S;HH912;G;A  ;5;14,00;IH09 
2014;1;S;HH912;G;A  ;5;15,00;IH09 
2014;1;S;HH912;G;A  ;5;16,00;IH09 
2014;1;S;HH912;G;A  ;5;17,00;IH09 
2014;1;S;HH952;G;A  ;2;14,00;CB13 
2014;1;S;HH952;G;A  ;2;15,00;CB13 
2014;1;S;HH952;G;A  ;2;16,00;CB13 
2014;1;S;HH952;G;A  ;2;17,00;CB13 
2014;1;S;HH955;G;A  ;5;14,00;IH02 
2014;1;S;HH955;G;A  ;5;15,00;IH02 
2014;1;S;HH955;G;A  ;5;16,00;IH02 
2014;1;S;HH955;G;A  ;5;17,00;IH02 
2014;1;S;HL001;G;A  ;6;16,00;CL01 
2014;1;S;HL001;G;A  ;6;17,00;CL01 
2014;1;S;HL052;G;A  ;3;8,00;CL04 
2014;1;S;HL052;G;A  ;3;9,00;CL04 
2014;1;S;HL053;G;A  ;2;10,00;CL03 
2014;1;S;HL053;G;A  ;2;11,00;CL03 
2014;1;S;HL053;G;A  ;4;8,00;CL03 
2014;1;S;HL053;G;A  ;4;9,00;CL03 
2014;1;S;HL053;G;B  ;2;10,00;CL03 
2014;1;S;HL053;G;B  ;2;11,00;CL03 
2014;1;S;HL053;G;B  ;4;8,00;CL03 
2014;1;S;HL053;G;B  ;4;9,00;CL03 
2014;1;S;HL054;G;C  ;2;19,00;CL06 
2014;1;S;HL054;G;C  ;2;20,00;CL06 
2014;1;S;HL071;G;A  ;4;8,00;CL23 
2014;1;S;HL071;G;A  ;4;9,00;CL23 
2014;1;S;HL071;G;A  ;4;10,00;CL23 
2014;1;S;HL071;G;A  ;4;11,00;CL23 
2014;1;S;HL071;G;C  ;4;19,00;CL23 
2014;1;S;HL071;G;C  ;4;20,00;CL23 
2014;1;S;HL071;G;C  ;4;21,00;CL23 
2014;1;S;HL071;G;C  ;4;22,00;CL23 
2014;1;S;HL111;G;A  ;2;10,00;PB15 
2014;1;S;HL111;G;A  ;2;11,00;PB15 
2014;1;S;HL111;G;A  ;4;10,00;CB14 
2014;1;S;HL111;G;A  ;4;11,00;CB14 
2014;1;S;HL111;G;B  ;2;10,00;PB15 
2014;1;S;HL111;G;B  ;2;11,00;PB15 
2014;1;S;HL111;G;B  ;4;10,00;CB14 
2014;1;S;HL111;G;B  ;4;11,00;PB04 
2014;1;S;HL120;G;A  ;2;8,00;CL01 
2014;1;S;HL120;G;A  ;2;9,00;CL01 
2014;1;S;HL120;G;A  ;4;8,00;CL01 
2014;1;S;HL120;G;A  ;4;9,00;CL01 
2014;1;S;HL121;G;A  ;2;8,00;CL02 
2014;1;S;HL121;G;A  ;2;9,00;CL02 
2014;1;S;HL121;G;A  ;4;10,00;CL02 
2014;1;S;HL121;G;A  ;4;11,00;CL02 
2014;1;S;HL121;G;C  ;2;19,00;CL01 
2014;1;S;HL121;G;C  ;2;20,00;CL01 
2014;1;S;HL121;G;C  ;4;21,00;CL01 
2014;1;S;HL121;G;C  ;4;22,00;CL01 
2014;1;S;HL125;G;A  ;4;8,00;CL05 
2014;1;S;HL125;G;A  ;4;9,00;CL05 
2014;1;S;HL125;G;A  ;4;10,00;CL05 
2014;1;S;HL125;G;A  ;4;11,00;CL05 
2014;1;S;HL127;G;A  ;2;10,00;CL08 
2014;1;S;HL127;G;A  ;2;11,00;CL08 
2014;1;S;HL127;G;A  ;3;10,00;CL08 
2014;1;S;HL127;G;A  ;3;11,00;CL08 
2014;1;S;HL127;G;C  ;2;21,00;CL01 
2014;1;S;HL127;G;C  ;2;22,00;CL01 
2014;1;S;HL127;G;C  ;3;19,00;CL01 
2014;1;S;HL127;G;C  ;3;20,00;CL01 
2014;1;S;HL135;G;A  ;5;10,00;CL03 
2014;1;S;HL135;G;A  ;5;11,00;CL03 
2014;1;S;HL135;G;C  ;5;21,00;CL03 
2014;1;S;HL135;G;C  ;5;22,00;CL03 
2014;1;S;HL143;G;A  ;4;14,00;CL01 
2014;1;S;HL143;G;A  ;4;15,00;CL01 
2014;1;S;HL143;G;B  ;4;16,00;CL01 
2014;1;S;HL143;G;B  ;4;17,00;CL01 
2014;1;S;HL143;G;C  ;6;19,00;CL01 
2014;1;S;HL143;G;C  ;6;20,00;CL01 
2014;1;S;HL144;G;A  ;4;14,00;CL02 
2014;1;S;HL144;G;A  ;4;15,00;CL02 
2014;1;S;HL177;G;A  ;3;16,00;CL03 
2014;1;S;HL177;G;A  ;3;17,00;CL03 
2014;1;S;HL304;G;B  ;3;10,00;CL06 
2014;1;S;HL304;G;B  ;3;11,00;CL06 
2014;1;S;HL321;G;A  ;5;10,00;CL04 
2014;1;S;HL321;G;A  ;5;11,00;CL04 
2014;1;S;HL321;G;B  ;2;8,00;CL04 
2014;1;S;HL321;G;B  ;2;9,00;CL04 
2014;1;S;HL323;G;A  ;2;10,00;CL07 
2014;1;S;HL323;G;A  ;2;11,00;CL07 
2014;1;S;HL323;G;A  ;4;10,00;CL07 
2014;1;S;HL323;G;A  ;4;11,00;CL07 
2014;1;S;HL323;G;C  ;2;19,00;CL04 
2014;1;S;HL323;G;C  ;2;20,00;CL04 
2014;1;S;HL323;G;C  ;4;19,00;CL04 
2014;1;S;HL323;G;C  ;4;20,00;CL04 
2014;1;S;HL330;G;A  ;4;10,00;CL06 
2014;1;S;HL330;G;A  ;4;11,00;CL06 
2014;1;S;HL343;G;A  ;4;16,00;CL05 
2014;1;S;HL343;G;A  ;4;17,00;CL05 
2014;1;S;HL344;G;A  ;4;16,00;CL03 
2014;1;S;HL344;G;A  ;4;17,00;CL03 
2014;1;S;HL503;G;B  ;2;10,00;CL01 
2014;1;S;HL503;G;B  ;2;11,00;CL01 
2014;1;S;HL521;G;A  ;3;10,00;CL05 
2014;1;S;HL521;G;A  ;3;11,00;CL05 
2014;1;S;HL524;G;A  ;3;8,00;CL06 
2014;1;S;HL524;G;A  ;3;9,00;CL06 
2014;1;S;HL524;G;A  ;5;8,00;CL06 
2014;1;S;HL524;G;A  ;5;9,00;CL06 
2014;1;S;HL532;G;A  ;3;10,00;CL03 
2014;1;S;HL532;G;A  ;3;11,00;CL03 
2014;1;S;HL532;G;A  ;5;8,00;CL03 
2014;1;S;HL532;G;A  ;5;9,00;CL03 
2014;1;S;HL533;G;A  ;3;10,00;CL04 
2014;1;S;HL533;G;A  ;3;11,00;CL04 
2014;1;S;HL533;G;A  ;6;8,00;CL04 
2014;1;S;HL533;G;A  ;6;9,00;CL04 
2014;1;S;HL543;G;A  ;4;14,00;CL03 
2014;1;S;HL543;G;A  ;4;15,00;CL03 
2014;1;S;HL545;G;A  ;2;8,00;CL03 
2014;1;S;HL545;G;A  ;2;9,00;CL03 
2014;1;S;HL550;G;A  ;5;10,00;CL06 
2014;1;S;HL550;G;A  ;5;11,00;CL06 
2014;1;S;HL631;G;A  ;2;10,00;CL01 
2014;1;S;HL631;G;A  ;2;11,00;CL01 
2014;1;S;HL743;G;A  ;6;14,00;CL02 
2014;1;S;HL743;G;A  ;6;15,00;CL02 
2014;1;S;HL904;G;1  ;7;8,00;CL22 
2014;1;S;HL904;G;1  ;7;9,00;CL22 
2014;1;S;HL904;G;2  ;7;10,00;CL25 
2014;1;S;HL904;G;2  ;7;11,00;CL25 
2014;1;S;HL904;G;3  ;7;8,00;CL73 
2014;1;S;HL904;G;3  ;7;9,00;CL73 
2014;1;S;HL904;G;6  ;7;10,00;CL43 
2014;1;S;HL904;G;6  ;7;11,00;CL43 
2014;1;S;HL904;G;A  ;7;8,00;CL34 
2014;1;S;HL904;G;A  ;7;9,00;CL34 
2014;1;S;HL904;G;B  ;7;8,00;CL59 
2014;1;S;HL904;G;B  ;7;9,00;CL59 
2014;1;S;HL904;G;C  ;7;8,00;CL50 
2014;1;S;HL904;G;C  ;7;9,00;CL50 
2014;1;S;HL904;G;D  ;7;8,00;CL33 
2014;1;S;HZ467;G;A  ;3;10,00;IH08 
2014;1;S;HL904;G;E  ;7;8,00;CL65 
2014;1;S;HL904;G;E  ;7;9,00;CL65 
2014;1;S;HL904;G;F  ;7;8,00;CL48 
2014;1;S;HL904;G;F  ;7;9,00;CL48 
2014;1;S;HL904;G;G  ;7;8,00;CL88 
2014;1;S;HL904;G;G  ;7;9,00;CL88 
2014;1;S;HL904;G;H  ;7;8,00;CL89 
2014;1;S;HL904;G;H  ;7;9,00;CL89 
2014;1;S;HL904;G;I  ;7;8,00;CL26 
2014;1;S;HL904;G;I  ;7;9,00;CL26 
2014;1;S;HL904;G;J  ;7;8,00;CL31 
2014;1;S;HL904;G;J  ;7;9,00;CL31 
2014;1;S;HL904;G;K  ;7;8,00;CL71 
2014;1;S;HL904;G;K  ;7;9,00;CL71 
2014;1;S;HL904;G;L  ;7;8,00;CL72 
2014;1;S;HL904;G;L  ;7;9,00;CL72 
2014;1;S;HL904;G;M  ;7;8,00;CL53 
2014;1;S;HL904;G;M  ;7;9,00;CL53 
2014;1;S;HL904;G;N  ;7;8,00;CL85 
2014;1;S;HL904;G;N  ;7;9,00;CL85 
2014;1;S;HL904;G;O  ;7;8,00;CL96 
2014;1;S;HL904;G;O  ;7;9,00;CL96 
2014;1;S;HL904;G;P  ;7;8,00;CL82 
2014;1;S;HL904;G;P  ;7;9,00;CL82 
2014;1;S;HL904;G;Q  ;7;8,00;CL28 
2014;1;S;HL904;G;Q  ;7;9,00;CL28 
2014;1;S;HL904;G;R  ;7;8,00;CL81 
2014;1;S;HL904;G;R  ;7;9,00;CL81 
2014;1;S;HL904;G;S  ;7;8,00;CL70 
2014;1;S;HL904;G;S  ;7;9,00;CL70 
2014;1;S;HL904;G;T  ;7;8,00;CL43 
2014;1;S;HL904;G;T  ;7;9,00;CL43 
2014;1;S;HL904;G;U  ;7;8,00;CL35 
2014;1;S;HL904;G;U  ;7;9,00;CL35 
2014;1;S;HL904;G;V  ;7;8,00;CL87 
2014;1;S;HL904;G;V  ;7;9,00;CL87 
2014;1;S;HL904;G;W  ;7;8,00;CL66 
2014;1;S;HL904;G;W  ;7;9,00;CL66 
2014;1;S;HL904;G;X  ;7;8,00;CL55 
2014;1;S;HL904;G;X  ;7;9,00;CL55 
2014;1;S;HL904;G;Y  ;7;8,00;CL44 
2014;1;S;HL904;G;Y  ;7;9,00;CL44 
2014;1;S;HL904;G;Z  ;7;10,00;CL91 
2014;1;S;HL904;G;Z  ;7;11,00;CL91 
2014;1;S;HL905;G;1  ;7;8,00;CL22 
2014;1;S;HL905;G;1  ;7;9,00;CL22 
2014;1;S;HL905;G;2  ;7;10,00;CL25 
2014;1;S;HL905;G;2  ;7;11,00;CL25 
2014;1;S;HL905;G;3  ;7;8,00;CL73 
2014;1;S;HL905;G;3  ;7;9,00;CL73 
2014;1;S;HL905;G;5  ;7;8,00;CL92 
2014;1;S;HL905;G;5  ;7;9,00;CL92 
2014;1;S;HL905;G;6  ;7;10,00;CL43 
2014;1;S;HL905;G;6  ;7;11,00;CL43 
2014;1;S;HL905;G;A  ;7;8,00;CL34 
2014;1;S;HL905;G;A  ;7;9,00;CL34 
2014;1;S;HL905;G;B  ;7;8,00;CL59 
2014;1;S;HL905;G;B  ;7;9,00;CL59 
2014;1;S;HL905;G;C  ;7;8,00;CL50 
2014;1;S;HL905;G;C  ;7;9,00;CL50 
2014;1;S;HL905;G;D  ;7;8,00;CL33 
2014;1;S;HL905;G;D  ;7;9,00;CL33 
2014;1;S;HL905;G;E  ;7;8,00;CL65 
2014;1;S;HL905;G;E  ;7;9,00;CL65 
2014;1;S;HL905;G;F  ;7;8,00;CL48 
2014;1;S;HL905;G;F  ;7;9,00;CL48 
2014;1;S;HL905;G;G  ;7;8,00;CL88 
2014;1;S;HL905;G;G  ;7;9,00;CL88 
2014;1;S;HL905;G;H  ;7;8,00;CL89 
2014;1;S;HL905;G;H  ;7;9,00;CL89 
2014;1;S;HL905;G;I  ;7;8,00;CL26 
2014;1;S;HL905;G;I  ;7;9,00;CL26 
2014;1;S;HL905;G;J  ;7;8,00;CL31 
2014;1;S;HL905;G;J  ;7;9,00;CL31 
2014;1;S;HL905;G;K  ;7;8,00;CL71 
2014;1;S;HL905;G;K  ;7;9,00;CL71 
2014;1;S;HL905;G;L  ;7;8,00;CL72 
2014;1;S;HL905;G;L  ;7;9,00;CL72 
2014;1;S;HL905;G;M  ;7;8,00;CL53 
2014;1;S;HL905;G;M  ;7;9,00;CL53 
2014;1;S;HL905;G;N  ;7;8,00;CL85 
2014;1;S;HL905;G;N  ;7;9,00;CL85 
2014;1;S;HL905;G;O  ;7;8,00;CL96 
2014;1;S;HL905;G;O  ;7;9,00;CL96 
2014;1;S;HL905;G;P  ;7;8,00;CL82 
2014;1;S;HL905;G;P  ;7;9,00;CL82 
2014;1;S;HL905;G;Q  ;7;8,00;CL28 
2014;1;S;HL905;G;Q  ;7;9,00;CL28 
2014;1;S;HL905;G;R  ;7;8,00;CL81 
2014;1;S;HL905;G;R  ;7;9,00;CL81 
2014;1;S;HL905;G;S  ;7;8,00;CL70 
2014;1;S;HL905;G;S  ;7;9,00;CL70 
2014;1;S;HL905;G;T  ;7;8,00;CL43 
2014;1;S;HL905;G;T  ;7;9,00;CL43 
2014;1;S;HL905;G;U  ;7;8,00;CL35 
2014;1;S;HL905;G;U  ;7;9,00;CL35 
2014;1;S;HL905;G;V  ;7;8,00;CL87 
2014;1;S;HL905;G;V  ;7;9,00;CL87 
2014;1;S;HL905;G;W  ;7;8,00;CL66 
2014;1;S;HL905;G;W  ;7;9,00;CL66 
2014;1;S;HL905;G;X  ;7;8,00;CL55 
2014;1;S;HL905;G;X  ;7;9,00;CL55 
2014;1;S;HL905;G;Y  ;7;8,00;CL44 
2014;1;S;HL905;G;Y  ;7;9,00;CL44 
2014;1;S;HL905;G;Z  ;7;10,00;CL91 
2014;1;S;HL905;G;Z  ;7;11,00;CL91 
2014;1;S;HL906;G;1  ;7;8,00;CL22 
2014;1;S;HL906;G;1  ;7;9,00;CL22 
2014;1;S;HL906;G;2  ;7;10,00;CL25 
2014;1;S;HL906;G;2  ;7;11,00;CL25 
2014;1;S;HL906;G;3  ;7;8,00;CL73 
2014;1;S;HL906;G;3  ;7;9,00;CL73 
2014;1;S;HL906;G;5  ;7;8,00;CL92 
2014;1;S;HL906;G;5  ;7;9,00;CL92 
2014;1;S;HL906;G;6  ;7;10,00;CL43 
2014;1;S;HL906;G;6  ;7;11,00;CL43 
2014;1;S;HL906;G;A  ;7;8,00;CL34 
2014;1;S;HL906;G;A  ;7;9,00;CL34 
2014;1;S;HL906;G;B  ;7;8,00;CL59 
2014;1;S;HL906;G;B  ;7;9,00;CL59 
2014;1;S;HL906;G;C  ;7;8,00;CL50 
2014;1;S;HL906;G;C  ;7;9,00;CL50 
2014;1;S;HL906;G;D  ;7;8,00;CL33 
2014;1;S;HL906;G;D  ;7;9,00;CL33 
2014;1;S;HL906;G;E  ;7;8,00;CL65 
2014;1;S;HL906;G;E  ;7;9,00;CL65 
2014;1;S;HL906;G;F  ;7;8,00;CL48 
2014;1;S;HL906;G;F  ;7;9,00;CL48 
2014;1;S;HL906;G;G  ;7;8,00;CL88 
2014;1;S;HL906;G;G  ;7;9,00;CL88 
2014;1;S;HL906;G;H  ;7;8,00;CL89 
2014;1;S;HL906;G;H  ;7;9,00;CL89 
2014;1;S;HL906;G;I  ;7;8,00;CL26 
2014;1;S;HL906;G;I  ;7;9,00;CL26 
2014;1;S;HL906;G;J  ;7;8,00;CL31 
2014;1;S;HL906;G;J  ;7;9,00;CL31 
2014;1;S;HL906;G;K  ;7;8,00;CL71 
2014;1;S;HL906;G;K  ;7;9,00;CL71 
2014;1;S;HL906;G;L  ;7;8,00;CL72 
2014;1;S;HL906;G;L  ;7;9,00;CL72 
2014;1;S;HL906;G;M  ;7;8,00;CL53 
2014;1;S;HL906;G;M  ;7;9,00;CL53 
2014;1;S;HL906;G;N  ;7;8,00;CL85 
2014;1;S;HL906;G;N  ;7;9,00;CL85 
2014;1;S;HL906;G;O  ;7;8,00;CL96 
2014;1;S;HL906;G;O  ;7;9,00;CL96 
2014;1;S;HL906;G;P  ;7;8,00;CL82 
2014;1;S;HL906;G;P  ;7;9,00;CL82 
2014;1;S;HL906;G;Q  ;7;8,00;CL28 
2014;1;S;HL906;G;Q  ;7;9,00;CL28 
2014;1;S;HL906;G;R  ;7;8,00;CL81 
2014;1;S;HL906;G;R  ;7;9,00;CL81 
2014;1;S;HL906;G;S  ;7;8,00;CL70 
2014;1;S;HL906;G;S  ;7;9,00;CL70 
