Catalogo,Curso,NivelCurso,Habilitacao,PeriodoSugestao,TipoPeriodoSugestao,No.CreditosCursar,Disciplina,NivelDisciplina
2008,7,G,AD,3,S,0,04 L ,
2008,7,G,AD,3,S,0,12 E ,
2008,7,G,AD,3,S,0,HL133,G
2008,7,G,AD,3,S,0,HL232,G
2008,7,G,AD,3,S,0,LA301,G
2008,7,G,AD,3,S,0,LA302,G
2008,7,G,AD,3,S,0,LG023,G
2008,7,G,AD,4,S,0,04 L ,
2008,7,G,AD,4,S,0,12 E ,
2008,7,G,AD,4,S,0,HL134,G
2008,7,G,AD,4,S,0,HL233,G
2008,7,G,AD,4,S,0,LA401,G
2008,7,G,AD,4,S,0,LA402,G
2008,7,G,AD,4,S,0,LG024,G
2008,7,G,AD,5,S,0,04 L ,
2008,7,G,AD,5,S,0,23 E ,
2008,7,G,AD,5,S,0,HL135,G
2008,7,G,AD,5,S,0,LA501,G
2008,7,G,AD,5,S,0,LG025,G
2008,7,G,AD,6,S,0,25 E ,
2008,7,G,AD,6,S,0,HL234,G
2008,7,G,AD,6,S,0,LA602,G
2008,7,G,AD,6,S,0,LG026,G
2008,7,G,AD,7,S,0,16 E ,
2008,7,G,AD,7,S,0,EL774,G
2008,7,G,AD,7,S,0,LG027,G
2008,7,G,AD,8,S,0,12 E ,
2008,7,G,AD,8,S,0,EL874,G
2008,8,G,  ,1,S,0,FA100,G
2008,8,G,  ,1,S,0,FA173,G
2008,8,G,  ,1,S,0,MA111,G
2008,8,G,  ,1,S,0,MA141,G
2008,8,G,  ,1,S,0,MC102,G
2008,8,G,  ,1,S,0,QG101,G
2008,8,G,  ,1,S,0,QG102,G
2008,8,G,  ,2,S,0,BT330,G
2008,8,G,  ,2,S,0,F 128,G
2008,8,G,  ,2,S,0,F 129,G
2008,8,G,  ,2,S,0,FA270,G
2008,8,G,  ,2,S,0,FA273,G
2008,8,G,  ,2,S,0,MA211,G
2008,8,G,  ,2,S,0,ME203,G
2008,8,G,  ,3,S,0,EM306,G
2008,8,G,  ,3,S,0,F 328,G
2008,8,G,  ,3,S,0,F 329,G
2008,8,G,  ,3,S,0,FA370,G
2008,8,G,  ,3,S,0,FA373,G
2008,8,G,  ,3,S,0,FA374,G
2008,8,G,  ,3,S,0,FA379,G
2008,8,G,  ,3,S,0,MA311,G
2008,8,G,  ,4,S,0,CV323,G
2008,8,G,  ,4,S,0,EM406,G
2008,8,G,  ,4,S,0,FA425,G
2008,8,G,  ,4,S,0,FA470,G
2008,8,G,  ,4,S,0,FA473,G
2008,8,G,  ,4,S,0,FA474,G
2008,8,G,  ,4,S,0,FA479,G
2008,8,G,  ,4,S,0,FA481,G
2008,8,G,  ,5,S,0,EM506,G
2008,8,G,  ,5,S,0,FA503,G
2008,8,G,  ,5,S,0,FA520,G
2008,8,G,  ,5,S,0,FA564,G
2008,8,G,  ,5,S,0,FA573,G
2008,8,G,  ,5,S,0,FA576,G
2008,8,G,  ,5,S,0,FA577,G
2008,8,G,  ,5,S,0,FA585,G
2008,8,G,  ,5,S,0,FA586,G
2008,8,G,  ,6,S,0,ET016,G
2008,8,G,  ,6,S,0,FA622,G
2008,8,G,  ,6,S,0,FA665,G
2008,8,G,  ,6,S,0,FA670,G
2008,8,G,  ,6,S,0,FA673,G
2008,8,G,  ,6,S,0,FA676,G
2008,8,G,  ,6,S,0,FA679,G
2008,8,G,  ,6,S,0,FA680,G
2008,8,G,  ,6,S,0,FA682,G
2008,8,G,  ,7,S,0,FA720,G
2008,8,G,  ,7,S,0,FA721,G
2008,8,G,  ,7,S,0,FA733,G
2008,8,G,  ,7,S,0,FA770,G
2008,8,G,  ,7,S,0,FA778,G
2008,8,G,  ,7,S,0,FA779,G
2008,8,G,  ,7,S,0,FA780,G
2008,8,G,  ,7,S,0,FA782,G
2008,8,G,  ,7,S,0,FA786,G
2008,8,G,  ,8,S,0,FA870,G
2008,8,G,  ,8,S,0,FA873,G
2008,8,G,  ,8,S,0,FA874,G
2008,8,G,  ,8,S,0,FA876,G
2008,8,G,  ,8,S,0,FA877,G
2008,8,G,  ,8,S,0,FA878,G
2008,8,G,  ,8,S,0,FA879,G
2008,8,G,  ,8,S,0,FA880,G
2008,8,G,  ,9,S,0,12 E ,
2008,8,G,  ,9,S,0,FA972,G
2008,8,G,  ,9,S,0,FA978,G
2008,8,G,  ,9,S,0,FA979,G
2008,8,G,  ,9,S,0,FA983,G
2008,8,G,  ,10,S,0,12 E ,
2008,8,G,  ,10,S,0,FA071,G
2008,8,G,  ,10,S,0,FA072,G
2008,9,G,  ,1,S,0,EQ101,G
2008,9,G,  ,1,S,0,F 128,G
2008,9,G,  ,1,S,0,F 129,G
2008,9,G,  ,1,S,0,MA111,G
2008,9,G,  ,1,S,0,MA141,G
2008,9,G,  ,1,S,0,QG101,G
2008,9,G,  ,1,S,0,QG102,G
2008,9,G,  ,2,S,0,02 E ,
2008,9,G,  ,2,S,0,CE304,G
2008,9,G,  ,2,S,0,MA211,G
2008,9,G,  ,2,S,0,MC102,G
2008,9,G,  ,2,S,0,ME414,G
2008,9,G,  ,2,S,0,QI242,G
2008,9,G,  ,2,S,0,QI244,G
2008,9,G,  ,3,S,0,EQ314,G
2008,9,G,  ,3,S,0,F 328,G
2008,9,G,  ,3,S,0,F 329,G
2008,9,G,  ,3,S,0,MA311,G
2008,9,G,  ,3,S,0,QA313,G
2008,9,G,  ,3,S,0,QO323,G
2008,9,G,  ,4,S,0,EM312,G
2008,9,G,  ,4,S,0,EQ481,G
2008,9,G,  ,4,S,0,F 313,G
2008,9,G,  ,4,S,0,F 428,G
2008,9,G,  ,4,S,0,F 429,G
2008,9,G,  ,4,S,0,MS211,G
2008,9,G,  ,4,S,0,QO422,G
2008,9,G,  ,5,S,0,EM423,G
2008,9,G,  ,5,S,0,EQ502,G
2008,9,G,  ,5,S,0,EQ514,G
2008,9,G,  ,5,S,0,EQ531,G
2008,9,G,  ,5,S,0,EQ541,G
2008,9,G,  ,5,S,0,EQ583,G
2008,9,G,  ,6,S,0,EQ601,G
2008,9,G,  ,6,S,0,EQ614,G
2008,9,G,  ,6,S,0,EQ622,G
2008,9,G,  ,6,S,0,EQ641,G
2008,9,G,  ,6,S,0,EQ651,G
2008,9,G,  ,6,S,0,ET016,G
2008,9,G,  ,7,S,0,EQ701,G
2008,9,G,  ,7,S,0,EQ712,G
2008,9,G,  ,7,S,0,EQ741,G
2008,9,G,  ,7,S,0,EQ751,G
2008,9,G,  ,7,S,0,EQ771,G
2008,9,G,  ,7,S,0,EQ791,G
2008,9,G,  ,8,S,0,EQ801,G
2008,9,G,  ,8,S,0,EQ812,G
2008,9,G,  ,8,S,0,EQ817,G
2008,9,G,  ,8,S,0,EQ851,G
2008,9,G,  ,8,S,0,EQ861,G
2008,9,G,  ,8,S,0,EQ883,G
2008,9,G,  ,9,S,0,08 E ,
2008,9,G,  ,9,S,0,EQ902,G
2008,9,G,  ,9,S,0,EQ922,G
2008,9,G,  ,9,S,0,EQ950,G
2008,9,G,  ,9,S,0,EQ991,G
2008,9,G,  ,10,S,0,04 E ,
2008,9,G,  ,10,S,0,CE038,G
2008,9,G,  ,10,S,0,EQ004,G
2008,9,G,  ,10,S,0,EQ050,G
2008,10,G,AC,1,S,0,EM104,G
2008,10,G,AC,1,S,0,EM110,G
2008,10,G,AC,1,S,0,EM330,G
2008,10,G,AC,1,S,0,F 128,G
2008,10,G,AC,1,S,0,MA111,G
2008,10,G,AC,1,S,0,MA141,G
2008,10,G,AC,1,S,0,QG100,G
2008,10,G,AC,2,S,0,02 E ,
2008,10,G,AC,2,S,0,EM103,G
2008,10,G,AC,2,S,0,EM240,G
2008,10,G,AC,2,S,0,EM335,G
2008,10,G,AC,2,S,0,F 129,G
2008,10,G,AC,2,S,0,F 328,G
2008,10,G,AC,2,S,0,MA211,G
2008,10,G,AC,3,S,0,EM306,G
2008,10,G,AC,3,S,0,EM360,G
2008,10,G,AC,3,S,0,F 329,G
2008,10,G,AC,3,S,0,F 428,G
2008,10,G,AC,3,S,0,MA311,G
2008,10,G,AC,3,S,0,MC102,G
2008,10,G,AC,4,S,0,EM404,G
2008,10,G,AC,4,S,0,EM406,G
2008,10,G,AC,4,S,0,EM440,G
2008,10,G,AC,4,S,0,EM460,G
2008,10,G,AC,4,S,0,EM461,G
2008,10,G,AC,4,S,0,EM641,G
2008,10,G,AC,4,S,0,F 429,G
2008,10,G,AC,4,S,0,MS211,G
2008,10,G,AC,5,S,0,EM503,G
2008,10,G,AC,5,S,0,EM504,G
2008,10,G,AC,5,S,0,EM506,G
2008,10,G,AC,5,S,0,EM535,G
2008,10,G,AC,5,S,0,EM561,G
2008,10,G,AC,5,S,0,EM570,G
2008,10,G,AC,5,S,0,EM672,G
2008,10,G,AC,6,S,0,06 E ,
2008,10,G,AC,6,S,0,EM607,G
2008,10,G,AC,6,S,0,EM608,G
2008,10,G,AC,6,S,0,EM670,G
2008,10,G,AC,6,S,0,EM733,G
2008,10,G,AC,6,S,0,EM833,G
2008,10,G,AC,6,S,0,ET016,G
2008,10,G,AC,7,S,0,04 E ,
2008,10,G,AC,7,S,0,EM703,G
2008,10,G,AC,7,S,0,EM707,G
2008,10,G,AC,7,S,0,EM730,G
2008,10,G,AC,7,S,0,EM731,G
2008,10,G,AC,7,S,0,EM738,G
2008,10,G,AC,7,S,0,EM790,G
2008,10,G,AC,7,S,0,ME414,G
2008,10,G,AC,8,S,0,04 E ,
2008,10,G,AC,8,S,0,BE310,G
2008,10,G,AC,8,S,0,CE738,G
2008,10,G,AC,8,S,0,EM013,G
2008,10,G,AC,8,S,0,EM736,G
2008,10,G,AC,8,S,0,EM739,G
2008,10,G,AC,8,S,0,EM740,G
2008,10,G,AC,8,S,0,EM742,G
2008,10,G,AC,8,S,0,EM853,G
2008,10,G,AC,9,S,0,06 E ,
2008,10,G,AC,9,S,0,CE304,G
2008,10,G,AC,9,S,0,EM014,G
2008,10,G,AC,9,S,0,EM734,G
2008,10,G,AC,9,S,0,EM737,G
2008,10,G,AC,9,S,0,EM741,G
2008,10,G,AC,9,S,0,EM743,G
2008,10,G,AC,9,S,0,EM914,G
2008,10,G,AC,10,S,0,02 E ,
2008,10,G,AC,10,S,0,EM916,G
2008,10,G,AC,10,S,0,EM919,G
2008,10,G,AM,1,S,0,EM104,G
2008,10,G,AM,1,S,0,EM110,G
2008,10,G,AM,1,S,0,EM330,G
2008,10,G,AM,1,S,0,F 128,G
2008,10,G,AM,1,S,0,MA111,G
2008,10,G,AM,1,S,0,MA141,G
2008,10,G,AM,1,S,0,QG100,G
2008,10,G,AM,2,S,0,02 E ,
2008,10,G,AM,2,S,0,EM103,G
2008,10,G,AM,2,S,0,EM240,G
2008,10,G,AM,2,S,0,EM335,G
2008,10,G,AM,2,S,0,F 129,G
2008,10,G,AM,2,S,0,F 328,G
2008,10,G,AM,2,S,0,MA211,G
2008,10,G,AM,3,S,0,EM306,G
2008,10,G,AM,3,S,0,EM360,G
2008,10,G,AM,3,S,0,F 329,G
2008,10,G,AM,3,S,0,F 428,G
2008,10,G,AM,3,S,0,MA311,G
2008,10,G,AM,3,S,0,MC102,G
2008,10,G,AM,4,S,0,EM404,G
2008,10,G,AM,4,S,0,EM406,G
2008,10,G,AM,4,S,0,EM440,G
2008,10,G,AM,4,S,0,EM460,G
2008,10,G,AM,4,S,0,EM461,G
2008,10,G,AM,4,S,0,EM641,G
2008,10,G,AM,4,S,0,F 429,G
2008,10,G,AM,4,S,0,MS211,G
2008,10,G,AM,5,S,0,EM503,G
2008,10,G,AM,5,S,0,EM504,G
2008,10,G,AM,5,S,0,EM506,G
2008,10,G,AM,5,S,0,EM535,G
2008,10,G,AM,5,S,0,EM561,G
2008,10,G,AM,5,S,0,EM570,G
2008,10,G,AM,5,S,0,EM672,G
2008,10,G,AM,6,S,0,06 E ,
2008,10,G,AM,6,S,0,EM607,G
2008,10,G,AM,6,S,0,EM608,G
2008,10,G,AM,6,S,0,EM670,G
2008,10,G,AM,6,S,0,EM733,G
2008,10,G,AM,6,S,0,EM833,G
2008,10,G,AM,6,S,0,ET016,G
2008,10,G,AM,7,S,0,04 E ,
2008,10,G,AM,7,S,0,EM703,G
2008,10,G,AM,7,S,0,EM707,G
2008,10,G,AM,7,S,0,EM730,G
2008,10,G,AM,7,S,0,EM731,G
2008,10,G,AM,7,S,0,EM738,G
2008,10,G,AM,7,S,0,EM790,G
2008,10,G,AM,7,S,0,ME414,G
2008,10,G,AM,8,S,0,04 E ,
2008,10,G,AM,8,S,0,BE310,G
2008,10,G,AM,8,S,0,CE738,G
2008,10,G,AM,8,S,0,EM090,G
2008,10,G,AM,8,S,0,EM609,G
2008,10,G,AM,8,S,0,EM802,G
2008,10,G,AM,8,S,0,EM803,G
2008,10,G,AM,8,S,0,EM853,G
2008,10,G,AM,9,S,0,06 E ,
2008,10,G,AM,9,S,0,CE304,G
2008,10,G,AM,9,S,0,EM605,G
2008,10,G,AM,9,S,0,EM610,G
2008,10,G,AM,9,S,0,EM611,G
2008,10,G,AM,9,S,0,EM612,G
2008,10,G,AM,9,S,0,EM914,G
2008,10,G,AM,10,S,0,02 E ,
2008,10,G,AM,10,S,0,EM916,G
2008,10,G,AM,10,S,0,EM919,G
2008,10,G,AN,1,S,0,EM104,G
2008,10,G,AN,1,S,0,EM110,G
2008,10,G,AN,1,S,0,EM330,G
2008,10,G,AN,1,S,0,F 128,G
2008,10,G,AN,1,S,0,MA111,G
2008,10,G,AN,1,S,0,MA141,G
2008,10,G,AN,1,S,0,QG100,G
2008,10,G,AN,2,S,0,02 E ,
2008,10,G,AN,2,S,0,EM103,G
2008,10,G,AN,2,S,0,EM240,G
2008,10,G,AN,2,S,0,EM335,G
2008,10,G,AN,2,S,0,F 129,G
2008,10,G,AN,2,S,0,F 328,G
2008,10,G,AN,2,S,0,MA211,G
2008,10,G,AN,3,S,0,EM306,G
2008,10,G,AN,3,S,0,EM360,G
2008,10,G,AN,3,S,0,F 329,G
2008,10,G,AN,3,S,0,F 428,G
2008,10,G,AN,3,S,0,MA311,G
2008,10,G,AN,3,S,0,MC102,G
2008,10,G,AN,4,S,0,EM404,G
2008,10,G,AN,4,S,0,EM406,G
2008,10,G,AN,4,S,0,EM440,G
2008,10,G,AN,4,S,0,EM460,G
2008,10,G,AN,4,S,0,EM461,G
2008,10,G,AN,4,S,0,EM641,G
2008,10,G,AN,4,S,0,F 429,G
2008,10,G,AN,4,S,0,MS211,G
2008,10,G,AN,5,S,0,EM503,G
2008,10,G,AN,5,S,0,EM504,G
2008,10,G,AN,5,S,0,EM506,G
2008,10,G,AN,5,S,0,EM535,G
2008,10,G,AN,5,S,0,EM561,G
2008,10,G,AN,5,S,0,EM570,G
2008,10,G,AN,5,S,0,EM672,G
2008,10,G,AN,6,S,0,06 E ,
2008,10,G,AN,6,S,0,EM607,G
2008,10,G,AN,6,S,0,EM608,G
2008,10,G,AN,6,S,0,EM670,G
2008,10,G,AN,6,S,0,EM733,G
2008,10,G,AN,6,S,0,EM833,G
2008,10,G,AN,6,S,0,ET016,G
2008,10,G,AN,7,S,0,04 E ,
2008,10,G,AN,7,S,0,EM703,G
2008,10,G,AN,7,S,0,EM707,G
2008,10,G,AN,7,S,0,EM730,G
2008,10,G,AN,7,S,0,EM731,G
2008,10,G,AN,7,S,0,EM738,G
2008,10,G,AN,7,S,0,EM790,G
2008,10,G,AN,7,S,0,ME414,G
2008,10,G,AN,8,S,0,04 E ,
2008,10,G,AN,8,S,0,BE310,G
2008,10,G,AN,8,S,0,CE738,G
2008,10,G,AN,8,S,0,EM203,G
2008,10,G,AN,8,S,0,EM806,G
2008,10,G,AN,8,S,0,EM853,G
2008,10,G,AN,8,S,0,EM865,G
2008,10,G,AN,8,S,0,EM867,G
2008,10,G,AN,8,S,0,EM868,G
2008,10,G,AN,9,S,0,06 E ,
2008,10,G,AN,9,S,0,CE304,G
2008,10,G,AN,9,S,0,EM074,G
2008,10,G,AN,9,S,0,EM807,G
2008,10,G,AN,9,S,0,EM866,G
2008,10,G,AN,9,S,0,EM909,G
2008,10,G,AN,9,S,0,EM914,G
2008,10,G,AN,10,S,0,02 E ,
2008,10,G,AN,10,S,0,EM916,G
2008,10,G,AN,10,S,0,EM919,G
2008,10,G,AO,1,S,0,EM104,G
2008,10,G,AO,1,S,0,EM110,G
2008,10,G,AO,1,S,0,EM330,G
2008,10,G,AO,1,S,0,F 128,G
2008,10,G,AO,1,S,0,MA111,G
2008,10,G,AO,1,S,0,MA141,G
2008,10,G,AO,1,S,0,QG100,G
2008,10,G,AO,2,S,0,02 E ,
2008,10,G,AO,2,S,0,EM103,G
2008,10,G,AO,2,S,0,EM240,G
2008,10,G,AO,2,S,0,EM335,G
2008,10,G,AO,2,S,0,F 129,G
2008,10,G,AO,2,S,0,F 328,G
2008,10,G,AO,2,S,0,MA211,G
2008,10,G,AO,3,S,0,EM306,G
2008,10,G,AO,3,S,0,EM360,G
2008,10,G,AO,3,S,0,F 329,G
2008,10,G,AO,3,S,0,F 428,G
2008,10,G,AO,3,S,0,MA311,G
2008,10,G,AO,3,S,0,MC102,G
2008,10,G,AO,4,S,0,EM404,G
2008,10,G,AO,4,S,0,EM406,G
2008,10,G,AO,4,S,0,EM440,G
2008,10,G,AO,4,S,0,EM460,G
2008,10,G,AO,4,S,0,EM461,G
2008,10,G,AO,4,S,0,EM641,G
2008,10,G,AO,4,S,0,F 429,G
2008,10,G,AO,4,S,0,MS211,G
2008,10,G,AO,5,S,0,EM503,G
2008,10,G,AO,5,S,0,EM504,G
2008,10,G,AO,5,S,0,EM506,G
2008,10,G,AO,5,S,0,EM535,G
2008,10,G,AO,5,S,0,EM561,G
2008,10,G,AO,5,S,0,EM570,G
2008,10,G,AO,5,S,0,EM672,G
2008,10,G,AO,6,S,0,06 E ,
2008,10,G,AO,6,S,0,EM607,G
2008,10,G,AO,6,S,0,EM608,G
2008,10,G,AO,6,S,0,EM670,G
2008,10,G,AO,6,S,0,EM733,G
2008,10,G,AO,6,S,0,EM833,G
2008,10,G,AO,6,S,0,ET016,G
2008,10,G,AO,7,S,0,04 E ,
2008,10,G,AO,7,S,0,EM703,G
2008,10,G,AO,7,S,0,EM707,G
2008,10,G,AO,7,S,0,EM730,G
2008,10,G,AO,7,S,0,EM731,G
2008,10,G,AO,7,S,0,EM738,G
2008,10,G,AO,7,S,0,EM790,G
2008,10,G,AO,7,S,0,ME414,G
2008,10,G,AO,8,S,0,04 E ,
2008,10,G,AO,8,S,0,BE310,G
2008,10,G,AO,8,S,0,CE738,G
2008,10,G,AO,8,S,0,EM853,G
2008,10,G,AO,8,S,0,EM861,G
2008,10,G,AO,8,S,0,EM862,G
2008,10,G,AO,8,S,0,EM863,G
2008,10,G,AO,8,S,0,EM867,G
2008,10,G,AO,9,S,0,06 E ,
2008,10,G,AO,9,S,0,CE304,G
2008,10,G,AO,9,S,0,EM074,G
2008,10,G,AO,9,S,0,EM807,G
2008,10,G,AO,9,S,0,EM914,G
2008,10,G,AO,9,S,0,EM917,G
2008,10,G,AO,9,S,0,EM967,G
2008,10,G,AO,9,S,0,EM968,G
2008,10,G,AO,9,S,0,EM969,G
2008,10,G,AO,10,S,0,02 E ,
2008,10,G,AO,10,S,0,EM916,G
2008,10,G,AO,10,S,0,EM919,G
2008,10,G,AP,1,S,0,EM104,G
2008,10,G,AP,1,S,0,EM110,G
2008,10,G,AP,1,S,0,EM330,G
2008,10,G,AP,1,S,0,F 128,G
2008,10,G,AP,1,S,0,MA111,G
2008,10,G,AP,1,S,0,MA141,G
2008,10,G,AP,1,S,0,QG100,G
2008,10,G,AP,2,S,0,02 E ,
2008,10,G,AP,2,S,0,EM103,G
2008,10,G,AP,2,S,0,EM240,G
2008,10,G,AP,2,S,0,EM335,G
2008,10,G,AP,2,S,0,F 129,G
2008,10,G,AP,2,S,0,F 328,G
2008,10,G,AP,2,S,0,MA211,G
2008,10,G,AP,3,S,0,EM306,G
2008,10,G,AP,3,S,0,EM360,G
2008,10,G,AP,3,S,0,F 329,G
2008,10,G,AP,3,S,0,F 428,G
2008,10,G,AP,3,S,0,MA311,G
2008,10,G,AP,3,S,0,MC102,G
2008,10,G,AP,4,S,0,EM404,G
2008,10,G,AP,4,S,0,EM406,G
2008,10,G,AP,4,S,0,EM440,G
2008,10,G,AP,4,S,0,EM460,G
2008,10,G,AP,4,S,0,EM461,G
2008,10,G,AP,4,S,0,EM641,G
2008,10,G,AP,4,S,0,F 429,G
2008,10,G,AP,4,S,0,MS211,G
2008,10,G,AP,5,S,0,EM503,G
2008,10,G,AP,5,S,0,EM504,G
2008,10,G,AP,5,S,0,EM506,G
2008,10,G,AP,5,S,0,EM535,G
2008,10,G,AP,5,S,0,EM561,G
2008,10,G,AP,5,S,0,EM570,G
2008,10,G,AP,5,S,0,EM672,G
2008,10,G,AP,6,S,0,06 E ,
2008,10,G,AP,6,S,0,EM607,G
2008,10,G,AP,6,S,0,EM608,G
2008,10,G,AP,6,S,0,EM670,G
2008,10,G,AP,6,S,0,EM733,G
2008,10,G,AP,6,S,0,EM833,G
2008,10,G,AP,6,S,0,ET016,G
2008,10,G,AP,7,S,0,04 E ,
2008,10,G,AP,7,S,0,EM703,G
2008,10,G,AP,7,S,0,EM707,G
2008,10,G,AP,7,S,0,EM730,G
2008,10,G,AP,7,S,0,EM731,G
2008,10,G,AP,7,S,0,EM738,G
2008,10,G,AP,7,S,0,EM790,G
2008,10,G,AP,7,S,0,ME414,G
2008,10,G,AP,8,S,0,04 E ,
2008,10,G,AP,8,S,0,BE310,G
2008,10,G,AP,8,S,0,CE738,G
2008,10,G,AP,8,S,0,EM853,G
2008,10,G,AP,8,S,0,EM884,G
2008,10,G,AP,8,S,0,EM972,G
2008,10,G,AP,8,S,0,EM973,G
2008,10,G,AP,8,S,0,EM976,G
2008,10,G,AP,8,S,0,EM977,G
2008,10,G,AP,9,S,0,06 E ,
2008,10,G,AP,9,S,0,CE304,G
2008,10,G,AP,9,S,0,EM873,G
2008,10,G,AP,9,S,0,EM914,G
2008,10,G,AP,9,S,0,EM974,G
2008,10,G,AP,9,S,0,EM975,G
2008,10,G,AP,9,S,0,EM983,G
2008,10,G,AP,9,S,0,EM984,G
2008,10,G,AP,10,S,0,02 E ,
2008,10,G,AP,10,S,0,EM916,G
2008,10,G,AP,10,S,0,EM919,G
2008,10,G,AQ,1,S,0,EM104,G
2008,10,G,AQ,1,S,0,EM110,G
2008,10,G,AQ,1,S,0,EM330,G
2008,10,G,AQ,1,S,0,F 128,G
2008,10,G,AQ,1,S,0,MA111,G
2008,10,G,AQ,1,S,0,MA141,G
2008,10,G,AQ,1,S,0,QG100,G
2008,10,G,AQ,2,S,0,02 E ,
2008,10,G,AQ,2,S,0,EM103,G
2008,10,G,AQ,2,S,0,EM240,G
2008,10,G,AQ,2,S,0,EM335,G
2008,10,G,AQ,2,S,0,F 129,G
2008,10,G,AQ,2,S,0,F 328,G
2008,10,G,AQ,2,S,0,MA211,G
2008,10,G,AQ,3,S,0,EM306,G
2008,10,G,AQ,3,S,0,EM360,G
2008,10,G,AQ,3,S,0,F 329,G
2008,10,G,AQ,3,S,0,F 428,G
2008,10,G,AQ,3,S,0,MA311,G
2008,10,G,AQ,3,S,0,MC102,G
2008,10,G,AQ,4,S,0,EM404,G
2008,10,G,AQ,4,S,0,EM406,G
2008,10,G,AQ,4,S,0,EM440,G
2008,10,G,AQ,4,S,0,EM460,G
2008,10,G,AQ,4,S,0,EM461,G
2008,10,G,AQ,4,S,0,EM641,G
2008,10,G,AQ,4,S,0,F 429,G
2008,10,G,AQ,4,S,0,MS211,G
2008,10,G,AQ,5,S,0,EM503,G
2008,10,G,AQ,5,S,0,EM504,G
2008,10,G,AQ,5,S,0,EM506,G
2008,10,G,AQ,5,S,0,EM535,G
2008,10,G,AQ,5,S,0,EM561,G
2008,10,G,AQ,5,S,0,EM570,G
2008,10,G,AQ,5,S,0,EM672,G
2008,10,G,AQ,6,S,0,06 E ,
2008,10,G,AQ,6,S,0,EM607,G
2008,10,G,AQ,6,S,0,EM608,G
2008,10,G,AQ,6,S,0,EM670,G
2008,10,G,AQ,6,S,0,EM733,G
2008,10,G,AQ,6,S,0,EM833,G
2008,10,G,AQ,6,S,0,ET016,G
2008,10,G,AQ,7,S,0,04 E ,
2008,10,G,AQ,7,S,0,EM703,G
2008,10,G,AQ,7,S,0,EM707,G
2008,10,G,AQ,7,S,0,EM730,G
2008,10,G,AQ,7,S,0,EM731,G
2008,10,G,AQ,7,S,0,EM738,G
2008,10,G,AQ,7,S,0,EM790,G
2008,10,G,AQ,7,S,0,ME414,G
2008,10,G,AQ,8,S,0,04 E ,
2008,10,G,AQ,8,S,0,BE310,G
2008,10,G,AQ,8,S,0,CE738,G
2008,10,G,AQ,8,S,0,EM826,G
2008,10,G,AQ,8,S,0,EM853,G
2008,10,G,AQ,8,S,0,EM862,G
2008,10,G,AQ,8,S,0,EM977,G
2008,10,G,AQ,8,S,0,EM988,G
2008,10,G,AQ,9,S,0,06 E ,
2008,10,G,AQ,9,S,0,CE304,G
2008,10,G,AQ,9,S,0,EM827,G
2008,10,G,AQ,9,S,0,EM864,G
2008,10,G,AQ,9,S,0,EM885,G
2008,10,G,AQ,9,S,0,EM914,G
2008,10,G,AQ,9,S,0,EM987,G
2008,10,G,AQ,10,S,0,02 E ,
2008,10,G,AQ,10,S,0,EM916,G
2008,10,G,AQ,10,S,0,EM919,G
2008,10,G,AR,1,S,0,EM104,G
2008,10,G,AR,1,S,0,EM110,G
2008,10,G,AR,1,S,0,EM330,G
2008,10,G,AR,1,S,0,F 128,G
2008,10,G,AR,1,S,0,MA111,G
2008,10,G,AR,1,S,0,MA141,G
2008,10,G,AR,1,S,0,QG100,G
2008,10,G,AR,2,S,0,02 E ,
2008,10,G,AR,2,S,0,EM103,G
2008,10,G,AR,2,S,0,EM240,G
2008,10,G,AR,2,S,0,EM335,G
2008,10,G,AR,2,S,0,F 129,G
2008,10,G,AR,2,S,0,F 328,G
2008,10,G,AR,2,S,0,MA211,G
2008,10,G,AR,3,S,0,EM306,G
2008,10,G,AR,3,S,0,EM360,G
2008,10,G,AR,3,S,0,F 329,G
2008,10,G,AR,3,S,0,F 428,G
2008,10,G,AR,3,S,0,MA311,G
2008,10,G,AR,3,S,0,MC102,G
2008,10,G,AR,4,S,0,EM404,G
2008,10,G,AR,4,S,0,EM406,G
2008,10,G,AR,4,S,0,EM440,G
2008,10,G,AR,4,S,0,EM460,G
2008,10,G,AR,4,S,0,EM461,G
2008,10,G,AR,4,S,0,EM641,G
2008,10,G,AR,4,S,0,F 429,G
2008,10,G,AR,4,S,0,MS211,G
2008,10,G,AR,5,S,0,EM503,G
2008,10,G,AR,5,S,0,EM504,G
2008,10,G,AR,5,S,0,EM506,G
2008,10,G,AR,5,S,0,EM535,G
2008,10,G,AR,5,S,0,EM561,G
2008,10,G,AR,5,S,0,EM570,G
2008,10,G,AR,5,S,0,EM672,G
2008,10,G,AR,6,S,0,06 E ,
2008,10,G,AR,6,S,0,EM607,G
2008,10,G,AR,6,S,0,EM608,G
2008,10,G,AR,6,S,0,EM670,G
2008,10,G,AR,6,S,0,EM733,G
2008,10,G,AR,6,S,0,EM833,G
2008,10,G,AR,6,S,0,ET016,G
2008,10,G,AR,7,S,0,04 E ,
2008,10,G,AR,7,S,0,EM703,G
2008,10,G,AR,7,S,0,EM707,G
2008,10,G,AR,7,S,0,EM730,G
2008,10,G,AR,7,S,0,EM731,G
2008,10,G,AR,7,S,0,EM738,G
2008,10,G,AR,7,S,0,EM790,G
2008,10,G,AR,7,S,0,ME414,G
2008,10,G,AR,8,S,0,04 E ,
2008,10,G,AR,8,S,0,BE310,G
